Format Version,1.23,Take Name,Take 2023-03-21 11.52.33 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-21 11.52.33.914 A.M.,Capture Start Frame,8546461,Total Frames in Take,1907,Total Exported Frames,1907,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
598,4.983333,-179.912811,1.898661,-179.394760,-2194.725830,124.224571,12.398749
599,4.991667,-179.902420,1.910777,-179.396606,-2194.702148,124.204277,12.373908
600,5.000000,-179.903320,1.919571,-179.390488,-2194.691895,124.234962,12.377318
601,5.008333,-179.907990,1.920067,-179.377304,-2194.664063,124.233528,12.363385
602,5.016667,-179.890350,1.944014,-179.391830,-2194.657959,124.206764,12.343311
603,5.025000,-179.911636,1.928822,-179.379578,-2194.660156,124.213928,12.360772
604,5.033333,-179.909424,1.944945,-179.397827,-2194.674561,124.228271,12.368374
605,5.041667,-179.932526,1.941077,-179.392761,-2194.697021,124.240288,12.348204
606,5.050000,-179.943146,1.960585,-179.435318,-2194.715576,124.268410,12.378121
607,5.058333,-179.914886,1.966858,-179.449844,-2194.728516,124.316864,12.442518
608,5.066667,-179.853546,1.972112,-179.407913,-2194.697998,124.323517,12.432562
609,5.075000,-179.898270,2.005527,-179.438873,-2194.674072,124.195045,12.332246
610,5.083333,-179.905365,2.017064,-179.447220,-2194.640625,124.157364,12.317517
611,5.091667,-179.905197,1.994442,-179.416962,-2194.623779,124.125053,12.298420
612,5.100000,-179.882813,2.000623,-179.407654,-2194.628174,124.150284,12.318137
613,5.108333,-179.861404,1.989372,-179.397247,-2194.657227,124.190483,12.330927
614,5.116667,-179.645264,1.936874,-179.251953,-2194.695068,124.351532,12.393335
615,5.125000,-179.767120,1.949073,-179.311478,-2194.696533,124.263123,12.338972
616,5.133333,-179.768219,1.938367,-179.312363,-2194.717041,124.303658,12.350986
617,5.141667,-179.863464,1.967589,-179.383820,-2194.698730,124.184341,12.260807
618,5.150000,-179.827057,1.970280,-179.371750,-2194.700684,124.204697,12.282843
619,5.158333,-179.910995,1.987663,-179.422073,-2194.693848,124.219421,12.333106
620,5.166667,-179.944168,2.003266,-179.450180,-2194.690674,124.169952,12.319067
621,5.175000,-179.924149,1.978433,-179.447739,-2194.698242,124.188934,12.348939
622,5.183333,-179.941803,1.964848,-179.458176,-2194.725098,124.191864,12.389390
623,5.191667,-179.955887,1.986401,-179.471725,-2194.736816,124.204720,12.406143
624,5.200000,-179.964462,1.950405,-179.437012,-2194.767578,124.263634,12.427752
625,5.208333,-179.948029,1.958179,-179.459671,-2194.802246,124.306656,12.443409
626,5.216667,-179.943054,1.959563,-179.465256,-2194.809570,124.343849,12.482120
627,5.225000,-179.928238,1.955740,-179.467590,-2194.809326,124.315475,12.454855
628,5.233333,-179.925491,1.964773,-179.466492,-2194.812012,124.333702,12.490979
629,5.241667,-179.945526,1.952286,-179.433273,-2194.770996,124.299637,12.467443
630,5.250000,-179.915131,1.944717,-179.408371,-2194.744141,124.313820,12.502817
631,5.258333,-179.908630,1.968678,-179.414139,-2194.710693,124.298798,12.489804
632,5.266667,-179.884659,1.954433,-179.379181,-2194.685059,124.280197,12.471315
633,5.275000,-179.876144,1.950009,-179.359955,-2194.667236,124.293167,12.477799
634,5.283333,-179.893143,1.970935,-179.387665,-2194.639648,124.300598,12.484172
635,5.291667,-179.933136,1.971017,-179.374771,-2194.613281,124.248581,12.452864
636,5.300000,-179.903641,1.956958,-179.339508,-2194.585693,124.206680,12.420918
637,5.308333,-179.882492,1.952981,-179.311279,-2194.569336,124.237366,12.451520
638,5.316667,-179.898560,1.959376,-179.318207,-2194.553467,124.214325,12.433573
639,5.325000,-179.905441,1.975791,-179.327576,-2194.532227,124.221893,12.423475
640,5.333333,-179.901810,1.968249,-179.310822,-2194.514160,124.231728,12.434221
641,5.341667,-179.906006,1.955489,-179.286041,-2194.500244,124.221359,12.429872
642,5.350000,-179.870789,1.952597,-179.270645,-2194.494385,124.223549,12.437185
643,5.358333,-179.960007,1.945659,-179.330170,-2194.557617,124.127090,12.371634
644,5.366667,-179.920105,1.980178,-179.363708,-2194.555908,124.159241,12.406086
645,5.375000,-179.926071,1.976378,-179.354477,-2194.538330,124.156494,12.385728
646,5.383333,-179.937424,1.979096,-179.336426,-2194.526123,124.153328,12.374681
647,5.391667,179.914307,2.039742,-179.377090,-2194.464355,124.052284,12.246036
648,5.400000,-179.869720,2.037718,-179.303528,-2194.489014,124.142708,12.249372
649,5.408333,-179.949478,2.041826,-179.283310,-2194.443115,124.104141,12.187417
650,5.416667,-179.990829,2.050828,-179.295944,-2194.439697,124.107201,12.180008
651,5.425000,-179.996826,2.037553,-179.292297,-2194.446045,124.104851,12.174948
652,5.433333,179.984863,2.044655,-179.314011,-2194.444580,124.122208,12.217807
653,5.441667,179.977844,2.042842,-179.317642,-2194.448730,124.130310,12.205146
654,5.450000,179.987411,2.050209,-179.318878,-2194.446045,124.130577,12.198750
655,5.458333,-179.915115,1.965550,-179.201050,-2194.466064,124.250633,12.299602
656,5.466667,-179.904343,1.974284,-179.224182,-2194.471436,124.323875,12.364367
657,5.475000,-179.908173,1.958156,-179.200089,-2194.476563,124.298157,12.341639
658,5.483333,-179.911301,1.957099,-179.211853,-2194.484131,124.272133,12.317160
659,5.491667,-179.888428,1.964387,-179.210052,-2194.492188,124.317619,12.354272
660,5.500000,-179.888931,1.956007,-179.211273,-2194.495361,124.296631,12.342825
661,5.508333,-179.876343,1.945479,-179.199936,-2194.488037,124.319801,12.365350
662,5.516667,-179.883652,1.948797,-179.207642,-2194.488281,124.315086,12.353634
663,5.525000,-179.868866,1.939758,-179.202972,-2194.497070,124.335487,12.382721
664,5.533333,-179.899414,1.940413,-179.207901,-2194.513916,124.352905,12.389117
665,5.541667,-179.873322,1.941656,-179.201050,-2194.511475,124.378273,12.430200
666,5.550000,-179.882721,1.939619,-179.202591,-2194.508057,124.317177,12.362453
667,5.558333,-179.887512,1.939505,-179.201797,-2194.506104,124.317078,12.351292
668,5.566667,-179.854141,1.964451,-179.221771,-2194.502686,124.333771,12.372341
669,5.575000,-179.879135,1.954397,-179.218079,-2194.503906,124.339256,12.378880
670,5.583333,-179.874435,1.955710,-179.220947,-2194.512207,124.336037,12.378239
671,5.591667,-179.876785,1.953398,-179.213654,-2194.509033,124.329720,12.381494
672,5.600000,-179.875946,1.951385,-179.215652,-2194.507568,124.331924,12.376352
673,5.608333,-179.875443,1.937565,-179.196320,-2194.508545,124.323013,12.365618
674,5.616667,-179.888763,1.936985,-179.203720,-2194.500000,124.328812,12.366806
675,5.625000,-179.885315,1.948588,-179.211334,-2194.508057,124.328857,12.363081
676,5.633333,-179.884384,1.952137,-179.209229,-2194.504639,124.338135,12.365656
677,5.641667,-179.884872,1.944219,-179.204086,-2194.516602,124.342751,12.377041
678,5.650000,-179.875122,1.963492,-179.223083,-2194.519287,124.346336,12.390422
679,5.658333,-179.900116,1.946946,-179.212631,-2194.518799,124.347015,12.391542
680,5.666667,-179.886536,1.952734,-179.219833,-2194.503418,124.343025,12.382352
681,5.675000,-179.874268,1.957719,-179.219772,-2194.506836,124.335136,12.371713
682,5.683333,-179.886505,1.941197,-179.203522,-2194.506592,124.333641,12.361669
683,5.691667,-179.876785,1.950145,-179.218048,-2194.511963,124.332901,12.364657
684,5.700000,-179.879608,1.960529,-179.218613,-2194.509521,124.347397,12.391501
685,5.708333,-179.876633,1.951508,-179.212234,-2194.505127,124.365776,12.412490
686,5.716667,-179.874557,1.947455,-179.214371,-2194.509277,124.370117,12.411400
687,5.725000,-179.870148,1.947766,-179.205795,-2194.506836,124.317856,12.356718
688,5.733333,-179.863861,1.945855,-179.201782,-2194.500488,124.317070,12.349307
689,5.741667,-179.882736,1.960153,-179.224091,-2194.508057,124.328163,12.357997
690,5.750000,-179.880447,1.959374,-179.219711,-2194.511475,124.348221,12.392714
691,5.758333,-179.883163,1.951374,-179.210770,-2194.512939,124.342987,12.388494
692,5.766667,-179.802994,2.159742,-179.431595,-2194.414063,124.611671,12.661230
693,5.775000,-179.784622,2.153883,-179.412537,-2194.413330,124.569427,12.601417
694,5.783333,179.890015,2.378532,-179.819244,-2194.352783,125.027985,13.031716
695,5.791667,179.863708,2.362798,-179.807022,-2194.360596,125.045570,13.050183
696,5.800000,179.857590,2.367892,-179.822739,-2194.362305,125.013115,13.038983
697,5.808333,179.880951,2.371394,-179.816803,-2194.369629,125.021797,13.037400
698,5.816667,179.861771,2.370370,-179.812927,-2194.364258,125.021935,13.036960
699,5.825000,179.879715,2.372937,-179.824860,-2194.363281,125.027466,13.033816
700,5.833333,179.884323,2.388132,-179.837616,-2194.361816,125.014366,13.022374
701,5.841667,179.868881,2.376232,-179.822250,-2194.361328,125.014198,13.022786
702,5.850000,179.871292,2.381241,-179.831314,-2194.361816,125.007782,13.017085
703,5.858333,179.877823,2.360137,-179.800064,-2194.362549,125.052856,13.057186
704,5.866667,179.868088,2.368019,-179.811783,-2194.365479,125.023338,13.044642
705,5.875000,179.869492,2.370796,-179.812256,-2194.369385,125.044273,13.061691
706,5.883333,179.865234,2.371879,-179.811432,-2194.358643,125.019524,13.040375
707,5.891667,179.873367,2.370847,-179.819916,-2194.360107,125.022964,13.035966
708,5.900000,179.877625,2.377036,-179.832947,-2194.362061,125.021774,13.032097
709,5.908333,-179.895905,2.311430,-179.617020,-2194.274658,125.330437,13.322544
710,5.916667,-179.893860,2.266968,-179.606171,-2194.297363,125.326530,13.323452
711,5.925000,-179.905869,2.261795,-179.618607,-2194.324463,125.285713,13.293543
712,5.933333,-179.932343,2.264541,-179.639709,-2194.322021,125.265732,13.290353
713,5.941667,179.883377,2.364097,-179.805939,-2194.364990,125.040817,13.058059
714,5.950000,179.882813,2.374107,-179.821381,-2194.360352,125.023125,13.036515
715,5.958333,179.867798,2.384567,-179.838699,-2194.358643,124.995079,13.003039
716,5.966667,179.872253,2.379988,-179.831650,-2194.360596,125.016586,13.016085
717,5.975000,179.873398,2.369979,-179.814575,-2194.364746,125.030754,13.038339
718,5.983333,179.880249,2.375556,-179.819046,-2194.367920,125.029076,13.048252
719,5.991667,179.892685,2.374202,-179.821060,-2194.369873,125.024734,13.051162
720,6.000000,179.867905,2.371584,-179.818024,-2194.358643,125.023354,13.036273
721,6.008333,179.872589,2.378633,-179.828171,-2194.361328,125.016777,13.020131
722,6.016667,179.864655,2.370594,-179.826950,-2194.361816,125.017685,13.021591
723,6.025000,179.969131,2.390174,-179.985016,-2194.489502,125.173149,13.168233
724,6.033333,179.981400,2.389871,-179.986023,-2194.488281,125.174789,13.176109
725,6.041667,179.962448,2.376289,-179.964920,-2194.479492,125.198944,13.208765
726,6.050000,-179.997665,2.370790,-179.935715,-2194.469482,125.227509,13.235468
727,6.058333,179.980240,2.373641,-179.945740,-2194.467529,125.218140,13.213965
728,6.066667,179.972015,2.389597,-179.976639,-2194.475098,125.179131,13.169594
729,6.075000,179.977722,2.386286,-179.974701,-2194.476563,125.196304,13.185878
730,6.083333,179.998383,2.375959,-179.944748,-2194.469482,125.216217,13.214738
731,6.091667,179.980698,2.383248,-179.963043,-2194.479248,125.200493,13.209287
732,6.100000,179.990433,2.368284,-179.934189,-2194.466064,125.221100,13.235667
733,6.108333,179.918900,2.077540,-179.515411,-2194.207764,125.631767,13.635181
734,6.116667,179.902283,2.070149,-179.488419,-2194.221924,125.660538,13.642024
735,6.125000,179.930344,2.049208,-179.424362,-2194.219482,125.720993,13.685748
736,6.133333,179.934891,2.032955,-179.386017,-2194.226074,125.757217,13.712194
737,6.141667,179.916946,2.043105,-179.397797,-2194.239502,125.734985,13.706059
738,6.150000,179.919220,2.047036,-179.409805,-2194.242676,125.723946,13.706012
739,6.158333,179.922668,2.047919,-179.398941,-2194.246338,125.728172,13.707052
740,6.166667,179.933090,2.040730,-179.391495,-2194.238281,125.741241,13.700501
741,6.175000,179.934174,2.041732,-179.392258,-2194.233643,125.749542,13.696794
742,6.183333,179.944550,2.043785,-179.385468,-2194.233643,125.751701,13.710482
743,6.191667,179.934952,2.051116,-179.376266,-2194.204834,125.740540,13.712556
744,6.200000,179.956345,2.191296,-179.459854,-2194.187500,125.757393,13.753910
745,6.208333,-179.811432,2.290549,-179.496231,-2194.056152,126.086357,13.895003
746,6.216667,179.986176,2.389174,-179.806259,-2193.546143,126.249451,13.973113
747,6.225000,179.914566,2.403625,-179.837479,-2192.830566,126.380730,13.930280
748,6.233333,179.944168,2.384525,-179.854767,-2192.006592,126.316574,13.932071
749,6.241667,179.987762,2.359711,-179.817551,-2190.938965,126.195389,14.063631
750,6.250000,-179.954453,2.351366,-179.568466,-2189.590332,126.067253,14.228297
751,6.258333,-179.900986,2.356530,-179.562271,-2188.219727,125.954063,14.341341
752,6.266667,-179.954086,2.342936,-179.530991,-2186.891113,125.946404,14.507663
753,6.275000,-179.900635,2.314248,-179.487778,-2185.358643,125.926208,14.610837
754,6.283333,-179.928925,2.310407,-179.612427,-2183.998291,126.039879,14.712316
755,6.291667,-179.959473,2.292184,-179.715744,-2182.500488,126.099869,14.685692
756,6.300000,179.986938,2.361245,-179.842331,-2180.922119,126.152458,14.703787
757,6.308333,-179.978287,2.318062,-179.936844,-2179.160645,126.214592,14.751365
758,6.316667,-179.993607,2.364308,-179.935638,-2177.248047,126.213104,14.785498
759,6.325000,179.987411,2.367027,-179.895523,-2175.172852,126.169487,14.906116
760,6.333333,-179.996292,2.414191,-179.805283,-2172.806885,126.031700,15.036498
761,6.341667,-179.974854,2.486726,-179.739731,-2170.404541,125.918167,15.218509
762,6.350000,-179.927109,2.538473,-179.730255,-2168.016113,125.773994,15.425544
763,6.358333,-179.863907,2.610917,-179.739029,-2165.561035,125.656647,15.681759
764,6.366667,-179.880890,2.643867,-179.739120,-2163.083496,125.740738,15.825473
765,6.375000,-179.939758,2.641716,-179.776932,-2160.528076,125.726311,15.966763
766,6.383333,-179.955017,2.701175,-179.883163,-2157.942627,125.742790,16.098091
767,6.391667,-179.976135,2.756333,-179.918182,-2155.179688,125.713066,16.171877
768,6.400000,-179.952408,2.801928,-179.909515,-2152.265869,125.669731,16.362682
769,6.408333,-179.973663,2.879047,-179.839172,-2149.258057,125.580086,16.399258
770,6.416667,-179.972519,2.985068,-179.843582,-2146.115723,125.402466,16.574022
771,6.425000,-179.956757,3.073299,-179.746399,-2142.921875,125.351768,16.709688
772,6.433333,-179.948242,3.160458,-179.731628,-2139.677002,125.208931,16.973906
773,6.441667,-179.975967,3.217845,-179.770355,-2136.391357,125.193115,17.125984
774,6.450000,179.958557,3.233532,-179.802338,-2133.121338,125.095833,17.443438
775,6.458333,-179.971054,3.354095,-179.800613,-2129.741699,125.168037,17.562304
776,6.466667,-179.996170,3.430859,-179.867447,-2126.406982,125.158463,17.773046
777,6.475000,179.958328,3.508403,-179.875687,-2122.890137,125.147057,17.942013
778,6.483333,179.979721,3.566010,-179.973877,-2119.363281,125.116379,18.227432
779,6.491667,179.938354,3.622203,-179.937149,-2115.702637,125.052765,18.457655
780,6.500000,179.935074,3.732429,-179.895737,-2111.975098,124.972878,18.706356
781,6.508333,179.959656,3.752740,-179.886353,-2108.208008,124.838623,19.024954
782,6.516667,179.980774,3.901565,-179.876022,-2104.234131,124.742271,19.349766
783,6.525000,179.989120,4.025366,-179.831787,-2100.298096,124.657417,19.681665
784,6.533333,179.941147,4.097270,-179.790848,-2096.291748,124.597633,20.004988
785,6.541667,179.601227,4.122832,-179.930267,-2092.402344,124.189659,20.012690
786,6.550000,179.953705,4.212002,-179.766174,-2088.211426,124.477844,20.723284
787,6.558333,179.646866,4.323607,-179.920547,-2084.259033,124.166649,20.824240
788,6.566667,-179.676849,4.729700,179.894028,-2080.119385,124.102966,21.119217
789,6.575000,179.943802,4.501678,-179.779343,-2075.735107,124.491814,21.816359
790,6.583333,179.912445,4.639400,-179.816010,-2071.504150,124.519737,22.136864
791,6.591667,-179.997528,5.087591,179.755569,-2067.545654,123.666290,21.858536
792,6.600000,-179.898804,5.173627,179.780579,-2063.217773,123.493355,22.293398
793,6.608333,179.651794,4.819318,-179.944702,-2058.692139,123.824341,23.098310
794,6.616667,179.476944,4.915400,-179.833633,-2053.967285,123.828499,23.430569
795,6.625000,-179.976883,5.406779,179.876343,-2049.721191,123.338867,23.491980
796,6.633333,179.546234,5.096781,-179.761719,-2044.933350,123.674301,24.255970
797,6.641667,179.549820,5.182327,-179.792633,-2040.322510,123.525681,24.647858
798,6.650000,179.999039,5.607047,179.937622,-2035.915161,123.059059,24.805632
799,6.658333,-179.914459,5.769752,179.880676,-2031.276978,123.044548,25.318666
800,6.666667,-179.944077,5.819363,179.790466,-2026.561279,123.152222,25.832104
801,6.675000,179.521698,5.480086,179.955505,-2021.459351,123.779022,26.561333
802,6.683333,179.967300,5.891715,179.729019,-2017.353516,123.064865,26.649534
803,6.691667,-179.986664,5.883254,179.720932,-2012.549194,123.105797,27.215748
804,6.700000,179.529831,5.617025,-179.958588,-2007.521851,123.618965,28.208460
805,6.708333,-179.924988,6.034768,-179.999222,-2002.749634,122.959915,28.179625
806,6.716667,-179.982071,6.023744,-179.930710,-1997.796753,122.869469,28.911335
807,6.725000,-179.687286,6.200649,179.914795,-1992.831055,122.589890,29.357056
808,6.733333,-179.866684,6.168215,-179.797623,-1987.619019,122.722618,30.114017
809,6.741667,179.778793,6.054041,-179.893661,-1982.167236,123.305779,31.142054
810,6.750000,179.913437,6.088315,-179.856766,-1977.002075,123.512138,31.793633
811,6.758333,-179.644226,6.388441,-179.830536,-1972.295166,122.830505,32.073429
812,6.766667,-179.615967,6.433211,-179.795288,-1967.170410,122.848373,32.763168
813,6.775000,-179.745941,6.466065,179.951920,-1961.748413,122.958763,33.446869
814,6.783333,-179.549072,6.537357,-179.855087,-1956.879395,122.621681,33.971088
815,6.791667,179.808167,6.700061,179.286438,-1951.727905,122.371063,34.066013
816,6.800000,-179.930740,6.544460,179.794357,-1946.303223,122.776520,35.296524
817,6.808333,-179.754425,6.746834,-179.855743,-1941.170288,122.737442,35.961494
818,6.816667,-179.710632,6.936689,-179.633713,-1935.716675,122.621109,36.314148
819,6.825000,-179.819778,6.787999,-179.582809,-1930.312500,122.251419,37.031258
820,6.833333,-179.871216,6.790072,-179.801712,-1924.572388,122.350845,37.916557
821,6.841667,-179.817825,6.827996,-179.952866,-1919.375610,122.398079,38.569477
822,6.850000,179.579712,6.940073,179.464447,-1914.439575,122.198730,38.726566
823,6.858333,179.939117,7.031682,179.788162,-1908.658691,122.906067,39.746346
824,6.866667,-179.838165,7.097953,179.870056,-1903.025513,123.021881,40.449562
825,6.875000,-179.706955,7.010917,-179.661499,-1898.148804,122.299614,41.147491
826,6.883333,179.785950,6.845201,179.772995,-1892.698242,122.065872,41.847809
827,6.891667,-179.933136,6.953817,-179.928879,-1886.855347,122.099777,42.793083
828,6.900000,-179.905746,6.900786,179.911209,-1881.446655,122.221153,43.630939
829,6.908333,-179.579636,7.012739,-179.750519,-1876.197510,121.922470,44.180065
830,6.916667,-179.806870,7.054312,-179.985199,-1870.375854,122.317093,45.008602
831,6.925000,179.964752,6.909495,-179.735153,-1865.338257,121.806839,45.639996
832,6.933333,-179.722122,7.128072,179.843048,-1859.470581,122.131317,46.477779
833,6.941667,-179.895905,6.973562,-179.963928,-1854.337036,121.656853,47.147484
834,6.950000,-179.685135,7.079027,-179.858566,-1848.552246,121.880844,47.999256
835,6.958333,179.763855,6.946336,-179.939316,-1842.645020,122.481781,48.923084
836,6.966667,179.807831,6.936272,-179.942108,-1837.036865,122.350975,49.584732
837,6.975000,179.948257,6.960838,-179.981339,-1831.297363,122.282234,50.466469
838,6.983333,179.811478,6.891205,-179.978745,-1825.781250,122.027695,51.113369
839,6.991667,179.829895,7.016577,179.994141,-1819.838867,122.247086,51.867203
840,7.000000,-179.964615,7.106177,-179.902542,-1814.236694,122.088905,52.744720
841,7.008333,179.984680,7.033282,179.965256,-1808.474243,122.076103,53.537571
842,7.016667,-179.814499,7.070691,-179.712112,-1802.841309,121.938637,54.196629
843,7.025000,179.930878,7.041402,179.942581,-1796.822266,122.338043,54.983864
844,7.033333,179.847549,7.065033,179.902542,-1791.246094,122.012459,55.666016
845,7.041667,-179.922745,6.914470,-179.572083,-1785.227051,122.118340,56.486115
846,7.050000,179.957657,7.021658,179.833084,-1779.744385,121.967789,57.332806
847,7.058333,179.975098,7.097219,179.731491,-1773.797852,122.209152,58.220890
848,7.066667,179.873657,7.138363,179.752853,-1768.026001,122.079399,58.906376
849,7.075000,179.592285,6.876012,179.998032,-1761.782715,122.300163,59.828739
850,7.083333,179.881744,7.139266,179.794861,-1756.199219,121.959213,60.527618
851,7.091667,-179.995117,7.279602,179.612442,-1750.231689,121.753922,61.223953
852,7.100000,179.989822,7.249956,-179.946518,-1744.346436,121.566307,62.130505
853,7.108333,179.971649,7.156123,-179.814438,-1737.632813,121.894012,62.928410
854,7.116667,179.988266,7.129960,-179.592880,-1731.438843,121.879143,63.794567
855,7.125000,-179.887207,7.169487,-179.369980,-1725.478882,121.602165,64.548523
856,7.133333,179.977829,7.096112,-179.415741,-1719.339966,121.478050,65.326347
857,7.141667,179.989868,7.196154,-179.599579,-1713.687622,121.120079,66.086380
858,7.150000,179.808609,6.989789,-179.286911,-1707.283813,121.304733,66.966682
859,7.158333,179.860413,7.030551,-179.050522,-1701.266724,121.160522,67.724388
860,7.166667,179.715149,6.978796,-179.163193,-1695.134033,121.137657,68.504303
861,7.175000,179.842545,6.951299,-179.170731,-1689.168457,121.017822,69.502731
862,7.183333,179.899414,6.965271,-179.257736,-1683.186401,120.956459,70.312950
863,7.191667,-179.845291,7.159016,-179.088470,-1677.189819,120.910210,71.203262
864,7.200000,-179.889664,7.139932,-179.291412,-1671.119019,120.927513,72.130562
865,7.208333,-179.632767,7.322987,-179.553619,-1665.516846,120.606026,72.936356
866,7.216667,-179.911667,7.089774,-179.466309,-1659.238159,120.956741,73.726753
867,7.225000,-179.781189,7.180655,-179.463196,-1653.358276,120.868431,74.448372
868,7.233333,179.886475,6.938799,-179.831940,-1647.564697,120.705116,75.270546
869,7.241667,179.823074,6.947545,-179.814941,-1641.467407,120.753098,76.012390
870,7.250000,-179.989532,7.143886,-179.964111,-1635.627686,120.358307,76.716225
871,7.258333,179.865662,7.132665,-179.577011,-1628.857178,120.481628,77.603386
872,7.266667,-179.775604,7.210174,-179.643021,-1623.046387,120.103531,78.469551
873,7.275000,179.909012,6.909182,-179.567413,-1616.682495,120.023331,79.386131
874,7.283333,-179.879974,7.035301,-179.403793,-1610.326782,120.219437,80.220581
875,7.291667,-179.883789,7.057202,-179.132996,-1604.104004,120.156555,81.051949
876,7.300000,-179.905594,7.061557,-179.269043,-1597.765503,120.406807,81.925064
877,7.308333,-179.974136,7.066403,-179.186630,-1591.505127,120.400558,82.657135
878,7.316667,179.895355,7.105692,-179.245300,-1585.186401,120.046745,83.489738
879,7.325000,-179.697357,7.272703,-179.393616,-1579.322144,119.796295,84.411461
880,7.333333,-179.839386,6.999922,-179.190338,-1572.816162,120.016129,85.408585
881,7.341667,-179.810684,6.974051,-179.334473,-1566.732422,119.918785,86.293877
882,7.350000,-179.972336,6.970219,-179.244827,-1560.397095,119.993965,87.068619
883,7.358333,-179.905838,7.008444,-179.269333,-1554.084351,119.889626,87.838455
884,7.366667,-179.843643,7.123752,-179.357849,-1547.835571,119.648560,88.669151
885,7.375000,-179.867661,6.985361,-179.369888,-1541.699585,119.583191,89.521576
886,7.383333,-179.894653,6.990084,-179.345108,-1535.398193,119.327057,90.287415
887,7.391667,-179.890442,6.950661,-179.342514,-1529.159912,119.178955,91.157173
888,7.400000,-179.669952,7.024285,-179.349899,-1523.179077,118.865173,92.056671
889,7.408333,-179.855789,6.925558,-179.350128,-1516.727051,118.859451,92.772377
890,7.416667,179.885727,6.958652,-179.362289,-1510.371338,118.937546,93.525414
891,7.425000,179.936356,6.970379,-179.379410,-1504.036987,118.919968,94.334778
892,7.433333,-179.958145,6.948276,-179.187714,-1497.717529,118.653107,95.125702
893,7.441667,179.950577,6.951334,-179.457275,-1491.328369,118.363464,95.867111
894,7.450000,-179.941818,6.950128,-179.423935,-1485.020996,118.210495,96.725227
895,7.458333,179.955383,6.837124,-179.259216,-1478.504150,118.168282,97.663628
896,7.466667,-179.936890,6.868789,-179.056061,-1472.231323,118.065796,98.533257
897,7.475000,179.921692,6.827909,-179.053375,-1465.570557,118.026917,99.406403
898,7.483333,179.972076,6.912042,-179.128784,-1459.335083,117.820129,100.214584
899,7.491667,179.909744,6.843289,-178.993057,-1452.699463,118.101784,100.997101
900,7.500000,179.842438,6.857430,-178.879898,-1446.377686,117.833626,101.751007
901,7.508333,179.807693,6.773036,-178.735153,-1439.941284,117.843376,102.551849
902,7.516667,179.809937,6.865814,-178.882431,-1433.620361,117.505394,103.332817
903,7.525000,179.858627,6.870610,-178.837875,-1427.034424,117.524902,104.147751
904,7.533333,179.856033,6.834699,-178.782135,-1420.692749,117.260895,105.038429
905,7.541667,179.950836,6.834067,-178.796158,-1414.325195,117.271515,105.854454
906,7.550000,179.733948,6.839929,-178.823380,-1407.868652,117.165787,106.672913
907,7.558333,179.843658,6.894398,-178.947617,-1401.600098,117.041847,107.495972
908,7.566667,179.955719,6.944763,-178.871704,-1395.278564,116.986122,108.395729
909,7.575000,-179.984589,6.914691,-179.016113,-1388.932373,116.819489,109.242744
910,7.583333,179.949936,6.847808,-179.039566,-1382.556885,116.843071,109.951813
911,7.591667,179.711288,6.734578,-179.180542,-1375.961792,116.816879,110.757263
912,7.600000,179.898758,6.772585,-179.278595,-1369.592285,116.637413,111.681969
913,7.608333,-179.980560,6.737857,-179.300629,-1363.202881,116.630196,112.631638
914,7.616667,179.979126,6.778408,-179.227158,-1356.885010,116.533524,113.548965
915,7.625000,179.941452,6.871356,-179.306458,-1350.621826,116.464478,114.255669
916,7.633333,179.903366,6.797364,-179.433075,-1343.983398,116.334679,115.122025
917,7.641667,-179.962051,6.849991,-179.422531,-1337.672485,116.100494,115.995514
918,7.650000,-179.978851,6.834887,-179.478271,-1331.217285,115.892876,116.778610
919,7.658333,-179.950974,6.894308,-179.296127,-1324.588379,115.850891,117.500603
920,7.666667,-179.977585,6.994470,-179.217743,-1317.939453,115.523140,118.236534
921,7.675000,179.910812,6.757964,-178.964630,-1311.115356,115.414444,119.138763
922,7.683333,179.999222,6.808094,-178.945908,-1304.408447,115.104462,119.940193
923,7.691667,179.988266,6.694942,-178.678680,-1297.776611,114.850601,120.659622
924,7.700000,179.892303,6.713669,-178.774399,-1291.017090,114.779739,121.448364
925,7.708333,179.594635,6.575385,-178.413727,-1284.426392,114.853645,122.131317
926,7.716667,179.700424,6.576644,-178.384338,-1277.814209,114.713821,122.824593
927,7.725000,179.627258,6.591887,-178.464996,-1271.319336,114.611137,123.652458
928,7.733333,179.715256,6.570553,-178.594864,-1264.948730,114.325150,124.485481
929,7.741667,179.727325,6.572930,-178.794922,-1258.693481,113.940079,125.309441
930,7.750000,179.789536,6.599395,-178.897614,-1252.335815,113.942825,126.189621
931,7.758333,179.830612,6.641414,-178.975800,-1246.026245,113.822128,126.952469
