Format Version,1.23,Take Name,LineTest 09022023_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-02-09 11.44.19.396 A.M.,Capture Start Frame,13175340,Total Frames in Take,1997,Total Exported Frames,1997,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,outer,outer,outer,outer,outer,outer,inner,inner,inner,inner,inner,inner,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
193,1.608333,,,,,,,,,,,,,0.319551,-3.659005,-0.429282,268.160736,97.951202,213.827377
194,1.616667,,,,,,,,,,,,,0.319867,-3.656236,-0.431527,268.151642,97.952194,213.826157
195,1.625000,,,,,,,,,,,,,0.318033,-3.659206,-0.430954,268.155762,97.953987,213.824539
196,1.633333,,,,,,,,,,,,,0.322452,-3.666607,-0.430569,268.150452,97.956848,213.830734
197,1.641667,,,,,,,,,,,,,0.326260,-3.658018,-0.435984,268.160248,97.949478,213.823746
198,1.650000,,,,,,,,,,,,,0.323884,-3.664858,-0.438977,268.150330,97.955467,213.826218
199,1.658333,,,,,,,,,,,,,0.323171,-3.664279,-0.431006,268.150452,97.953979,213.828568
200,1.666667,,,,,,,,,,,,,0.290721,-3.668280,-0.448825,268.158661,97.989296,213.815277
201,1.675000,,,,,,,,,,,,,0.318670,-3.657209,-0.435085,268.151031,97.945274,213.820786
202,1.683333,,,,,,,,,,,,,0.298345,-3.661414,-0.447462,268.172089,97.982803,213.815247
203,1.691667,,,,,,,,,,,,,0.323255,-3.660170,-0.432252,268.152863,97.943542,213.820038
204,1.700000,,,,,,,,,,,,,0.328703,-3.686566,-0.375514,268.200073,98.068787,213.836578
205,1.708333,,,,,,,,,,,,,0.321605,-3.654825,-0.438960,268.153015,97.956398,213.827972
206,1.716667,,,,,,,,,,,,,0.321808,-3.657496,-0.432259,268.152313,97.956635,213.822266
207,1.725000,,,,,,,,,,,,,0.317499,-3.657374,-0.433373,268.157043,97.951073,213.830475
208,1.733333,,,,,,,,,,,,,0.319297,-3.658906,-0.433614,268.150818,97.961594,213.828644
209,1.741667,,,,,,,,,,,,,0.317530,-3.657096,-0.432838,268.155457,97.955856,213.829819
210,1.750000,,,,,,,,,,,,,0.294308,-3.663503,-0.448996,268.163086,97.990982,213.815201
211,1.758333,,,,,,,,,,,,,0.318522,-3.662443,-0.434972,268.152344,97.954964,213.828613
212,1.766667,,,,,,,,,,,,,0.292481,-3.663442,-0.448337,268.168396,97.985947,213.809174
213,1.775000,,,,,,,,,,,,,0.327364,-3.691010,-0.372566,268.200378,98.074036,213.829712
214,1.783333,,,,,,,,,,,,,0.290306,-3.665335,-0.449786,268.171478,97.987572,213.813095
215,1.791667,,,,,,,,,,,,,0.319865,-3.657758,-0.427093,268.144775,97.944939,213.824371
216,1.800000,,,,,,,,,,,,,0.291494,-3.665613,-0.448877,268.165253,97.982635,213.816666
217,1.808333,,,,,,,,,,,,,0.300312,-3.665669,-0.451919,268.160339,97.988373,213.818924
218,1.816667,,,,,,,,,,,,,0.292792,-3.662606,-0.453210,268.159576,97.995750,213.806564
219,1.825000,,,,,,,,,,,,,0.294971,-3.662277,-0.450976,268.169159,97.989548,213.805618
220,1.833333,,,,,,,,,,,,,0.233650,-3.648809,-0.400709,268.133179,97.933624,213.837616
221,1.841667,,,,,,,,,,,,,0.326467,-3.655896,-0.431343,268.151642,97.954155,213.831390
222,1.850000,,,,,,,,,,,,,0.318217,-3.658049,-0.431013,268.148895,97.948196,213.823380
223,1.858333,,,,,,,,,,,,,0.364712,-3.683805,-0.361502,268.184448,98.033112,213.848724
224,1.866667,,,,,,,,,,,,,0.319927,-3.663847,-0.429718,268.152313,97.956451,213.819031
225,1.875000,,,,,,,,,,,,,0.321239,-3.656204,-0.432799,268.154175,97.952301,213.823914
226,1.883333,,,,,,,,,,,,,0.291991,-3.663268,-0.450095,268.166748,97.991882,213.818405
227,1.891667,,,,,,,,,,,,,0.323146,-3.658149,-0.435247,268.154266,97.951630,213.828369
228,1.900000,,,,,,,,,,,,,0.323738,-3.658468,-0.430848,268.152985,97.955627,213.825165
229,1.908333,,,,,,,,,,,,,0.320203,-3.663308,-0.432984,268.150726,97.960213,213.830658
230,1.916667,,,,,,,,,,,,,0.297034,-3.665949,-0.448478,268.169312,97.994125,213.807617
231,1.925000,,,,,,,,,,,,,0.262355,-3.636269,-0.385162,268.128479,97.900482,213.841476
232,1.933333,,,,,,,,,,,,,0.362035,-3.689925,-0.366537,268.175598,98.032608,213.850479
233,1.941667,,,,,,,,,,,,,0.297910,-3.661574,-0.451864,268.167084,97.979118,213.814590
234,1.950000,,,,,,,,,,,,,0.317333,-3.659590,-0.432114,268.157410,97.951363,213.824799
235,1.958333,,,,,,,,,,,,,0.298614,-3.660596,-0.451223,268.165436,97.985260,213.813095
236,1.966667,,,,,,,,,,,,,0.332197,-3.683668,-0.377430,268.196472,98.070595,213.829865
237,1.975000,,,,,,,,,,,,,0.293199,-3.662878,-0.450822,268.166168,97.988319,213.808868
238,1.983333,,,,,,,,,,,,,0.292588,-3.663666,-0.450016,268.167358,97.988358,213.816956
239,1.991667,,,,,,,,,,,,,0.321113,-3.655711,-0.429137,268.151825,97.953072,213.821243
240,2.000000,,,,,,,,,,,,,0.300407,-3.659286,-0.451547,268.167328,97.987717,213.811386
241,2.008333,,,,,,,,,,,,,0.324547,-3.659591,-0.435141,268.155060,97.954735,213.822174
242,2.016667,,,,,,,,,,,,,0.318830,-3.656883,-0.430551,268.157776,97.954071,213.821365
243,2.025000,,,,,,,,,,,,,0.325689,-3.656145,-0.430415,268.155365,97.950790,213.825623
244,2.033333,,,,,,,,,,,,,0.268667,-3.636924,-0.390230,268.124908,97.899757,213.845505
245,2.041667,,,,,,,,,,,,,0.321349,-3.659094,-0.433179,268.156036,97.950516,213.824066
246,2.050000,,,,,,,,,,,,,0.321472,-3.659450,-0.432388,268.157440,97.949364,213.826416
247,2.058333,,,,,,,,,,,,,0.324041,-3.656531,-0.437486,268.159607,97.953773,213.824097
248,2.066667,,,,,,,,,,,,,0.296770,-3.666382,-0.450501,268.164215,97.990158,213.816086
249,2.075000,,,,,,,,,,,,,0.324927,-3.660664,-0.433839,268.149689,97.949112,213.829666
250,2.083333,,,,,,,,,,,,,0.289744,-3.665373,-0.446018,268.156982,97.989067,213.820160
251,2.091667,,,,,,,,,,,,,0.293019,-3.664994,-0.447869,268.162262,97.991829,213.816330
252,2.100000,,,,,,,,,,,,,0.292071,-3.661330,-0.446500,268.169037,97.996201,213.814087
253,2.108333,,,,,,,,,,,,,0.321363,-3.661105,-0.431411,268.157593,97.956993,213.826309
254,2.116667,,,,,,,,,,,,,0.230019,-3.642687,-0.399472,268.137756,97.935806,213.832672
255,2.125000,,,,,,,,,,,,,0.320135,-3.658741,-0.432322,268.148285,97.950638,213.823074
256,2.133333,,,,,,,,,,,,,0.321167,-3.658915,-0.433224,268.150940,97.948044,213.826614
257,2.141667,,,,,,,,,,,,,0.264985,-3.638640,-0.384138,268.123627,97.887871,213.840591
258,2.150000,,,,,,,,,,,,,0.322941,-3.659381,-0.433221,268.154022,97.951050,213.821930
259,2.158333,,,,,,,,,,,,,0.298363,-3.662411,-0.452523,268.167694,97.999550,213.808197
260,2.166667,,,,,,,,,,,,,0.266347,-3.636192,-0.392039,268.126465,97.896835,213.843246
261,2.175000,,,,,,,,,,,,,0.322144,-3.657394,-0.433961,268.154297,97.947006,213.827118
262,2.183333,,,,,,,,,,,,,0.319926,-3.662411,-0.436873,268.147919,97.948784,213.830093
263,2.191667,,,,,,,,,,,,,0.315085,-3.659460,-0.429739,268.157349,97.949394,213.820877
264,2.200000,,,,,,,,,,,,,0.318020,-3.660379,-0.434055,268.155426,97.949059,213.824402
265,2.208333,,,,,,,,,,,,,0.322828,-3.659194,-0.431504,268.157928,97.950745,213.823776
266,2.216667,,,,,,,,,,,,,0.320254,-3.659002,-0.431209,268.155609,97.950523,213.830460
267,2.225000,,,,,,,,,,,,,0.322467,-3.659007,-0.431889,268.155853,97.948189,213.824783
268,2.233333,,,,,,,,,,,,,0.321955,-3.666745,-0.439042,268.148834,97.951355,213.835709
269,2.241667,,,,,,,,,,,,,0.294219,-3.662866,-0.452309,268.168701,97.993591,213.814270
270,2.250000,,,,,,,,,,,,,0.295241,-3.661601,-0.450772,268.168182,97.992935,213.814484
271,2.258333,,,,,,,,,,,,,0.323840,-3.666523,-0.432379,268.148071,97.953804,213.832611
272,2.266667,,,,,,,,,,,,,0.317981,-3.654189,-0.433530,268.157318,97.951645,213.828903
273,2.275000,,,,,,,,,,,,,0.293227,-3.661462,-0.441040,268.159302,97.982147,213.809631
274,2.283333,,,,,,,,,,,,,0.322533,-3.659014,-0.436187,268.151062,97.954567,213.824203
275,2.291667,,,,,,,,,,,,,0.289953,-3.664534,-0.448430,268.166809,97.992599,213.808670
276,2.300000,,,,,,,,,,,,,0.294618,-3.665469,-0.452916,268.166962,97.994835,213.809418
277,2.308333,,,,,,,,,,,,,0.293549,-3.663395,-0.446813,268.169098,97.984589,213.808838
278,2.316667,,,,,,,,,,,,,0.293024,-3.668131,-0.445804,268.163574,97.979584,213.817383
279,2.325000,,,,,,,,,,,,,0.320782,-3.657255,-0.427635,268.155609,97.947052,213.828323
280,2.333333,,,,,,,,,,,,,0.317743,-3.660964,-0.432132,268.152069,97.956543,213.823654
281,2.341667,,,,,,,,,,,,,0.283361,-3.666800,-0.449063,268.161713,97.990662,213.810287
282,2.350000,,,,,,,,,,,,,0.293264,-3.661883,-0.454221,268.164307,97.990929,213.808411
283,2.358333,,,,,,,,,,,,,0.297127,-3.663709,-0.450329,268.171204,97.979889,213.812531
284,2.366667,,,,,,,,,,,,,0.323305,-3.655095,-0.434615,268.156036,97.940666,213.829468
285,2.375000,,,,,,,,,,,,,0.325163,-3.655318,-0.435767,268.160004,97.944351,213.826859
286,2.383333,,,,,,,,,,,,,0.290442,-3.665908,-0.449537,268.165466,97.995293,213.813232
287,2.391667,,,,,,,,,,,,,0.298035,-3.664406,-0.450264,268.167908,97.990875,213.807281
288,2.400000,,,,,,,,,,,,,0.320734,-3.658671,-0.432169,268.156494,97.955505,213.824814
289,2.408333,,,,,,,,,,,,,0.323129,-3.656608,-0.430189,268.160736,97.946983,213.826004
290,2.416667,,,,,,,,,,,,,0.323604,-3.660406,-0.429465,268.154633,97.945595,213.823685
291,2.425000,,,,,,,,,,,,,0.326670,-3.655675,-0.434320,268.159241,97.940971,213.826294
292,2.433333,,,,,,,,,,,,,0.321886,-3.660138,-0.434782,268.153442,97.949089,213.824799
293,2.441667,,,,,,,,,,,,,0.361418,-3.682776,-0.360251,268.184601,98.034508,213.847000
294,2.450000,,,,,,,,,,,,,0.292415,-3.661720,-0.452260,268.166626,97.992645,213.812622
295,2.458333,,,,,,,,,,,,,0.320156,-3.658600,-0.430991,268.154480,97.949196,213.829132
296,2.466667,,,,,,,,,,,,,0.323094,-3.658022,-0.435277,268.156830,97.945480,213.825027
297,2.475000,,,,,,,,,,,,,0.326781,-3.665886,-0.438081,268.150208,97.948662,213.829193
298,2.483333,,,,,,,,,,,,,0.319513,-3.658443,-0.436703,268.154785,97.951241,213.825485
299,2.491667,,,,,,,,,,,,,0.319513,-3.666672,-0.438225,268.147125,97.951378,213.827576
300,2.500000,,,,,,,,,,,,,0.319204,-3.661990,-0.437097,268.153351,97.949265,213.821457
301,2.508333,,,,,,,,,,,,,0.290913,-3.661699,-0.450485,268.161530,97.976379,213.811142
302,2.516667,,,,,,,,,,,,,0.323693,-3.657278,-0.431656,268.156921,97.944786,213.820923
303,2.525000,,,,,,,,,,,,,0.296504,-3.661535,-0.450059,268.164856,97.993042,213.810913
304,2.533333,,,,,,,,,,,,,0.326605,-3.656952,-0.434842,268.157990,97.954956,213.819717
305,2.541667,,,,,,,,,,,,,0.292307,-3.663867,-0.449815,268.170563,97.988487,213.808105
306,2.550000,,,,,,,,,,,,,0.293929,-3.663016,-0.448000,268.166290,97.985764,213.813370
307,2.558333,,,,,,,,,,,,,0.330311,-3.657043,-0.436821,268.156830,97.940155,213.826050
308,2.566667,,,,,,,,,,,,,0.324491,-3.658758,-0.434447,268.158722,97.947304,213.821732
309,2.575000,,,,,,,,,,,,,0.290724,-3.668533,-0.448578,268.159821,97.988388,213.817184
310,2.583333,,,,,,,,,,,,,0.290910,-3.661637,-0.448248,268.162842,97.997864,213.809097
311,2.591667,,,,,,,,,,,,,0.317537,-3.658876,-0.428963,268.154083,97.954369,213.819427
312,2.600000,,,,,,,,,,,,,0.229814,-3.644553,-0.401434,268.133850,97.927132,213.831955
313,2.608333,,,,,,,,,,,,,0.296268,-3.660412,-0.450725,268.172668,97.976028,213.812683
314,2.616667,,,,,,,,,,,,,0.267948,-3.646064,-0.388469,268.122986,97.887833,213.853134
315,2.625000,,,,,,,,,,,,,0.324588,-3.656628,-0.435740,268.155487,97.954109,213.828018
316,2.633333,,,,,,,,,,,,,0.295173,-3.661259,-0.452721,268.171539,97.991226,213.812546
317,2.641667,,,,,,,,,,,,,0.322493,-3.657077,-0.433779,268.159454,97.951202,213.821625
318,2.650000,,,,,,,,,,,,,0.321940,-3.659819,-0.430978,268.153931,97.944328,213.822906
319,2.658333,,,,,,,,,,,,,0.322603,-3.663016,-0.429765,268.148560,97.946014,213.831772
320,2.666667,,,,,,,,,,,,,0.320810,-3.657787,-0.430725,268.157257,97.942886,213.828644
321,2.675000,,,,,,,,,,,,,0.283702,-3.663960,-0.443578,268.162048,97.983398,213.813782
322,2.683333,,,,,,,,,,,,,0.298203,-3.664648,-0.448964,268.168762,97.987862,213.805664
323,2.691667,,,,,,,,,,,,,0.326997,-3.692773,-0.372976,268.197998,98.067253,213.834320
324,2.700000,,,,,,,,,,,,,0.292711,-3.671494,-0.449074,268.161407,97.981628,213.820892
325,2.708333,,,,,,,,,,,,,0.323493,-3.661465,-0.434692,268.155945,97.945435,213.822754
326,2.716667,,,,,,,,,,,,,0.298334,-3.670717,-0.451829,268.164520,97.981316,213.815659
327,2.725000,,,,,,,,,,,,,0.321244,-3.659271,-0.433114,268.157104,97.950226,213.822922
328,2.733333,,,,,,,,,,,,,0.292706,-3.663730,-0.448900,268.166809,97.985176,213.815369
329,2.741667,,,,,,,,,,,,,0.319320,-3.659166,-0.429567,268.153259,97.947273,213.825043
330,2.750000,,,,,,,,,,,,,0.323196,-3.655354,-0.433677,268.149353,97.947319,213.823410
331,2.758333,,,,,,,,,,,,,0.320269,-3.661162,-0.433736,268.155640,97.950645,213.826279
332,2.766667,,,,,,,,,,,,,0.319768,-3.659009,-0.433387,268.154755,97.949524,213.822891
333,2.775000,,,,,,,,,,,,,0.294529,-3.657991,-0.451219,268.169006,97.984192,213.815689
334,2.783333,,,,,,,,,,,,,0.290246,-3.664259,-0.447926,268.170319,97.981354,213.813477
335,2.791667,,,,,,,,,,,,,0.323748,-3.660247,-0.435261,268.153473,97.950806,213.823364
336,2.800000,,,,,,,,,,,,,0.319153,-3.661189,-0.432476,268.153168,97.946167,213.827454
337,2.808333,,,,,,,,,,,,,0.231190,-3.649198,-0.400113,268.137390,97.931122,213.834290
338,2.816667,,,,,,,,,,,,,0.290642,-3.661243,-0.450946,268.174011,97.985970,213.815552
339,2.825000,,,,,,,,,,,,,0.235777,-3.641790,-0.403716,268.142487,97.929581,213.829895
340,2.833333,,,,,,,,,,,,,0.291804,-3.661197,-0.449025,268.171844,97.987335,213.812363
341,2.841667,,,,,,,,,,,,,0.237957,-3.637475,-0.399090,268.139984,97.924828,213.831299
342,2.850000,,,,,,,,,,,,,0.236094,-3.643291,-0.399739,268.135254,97.921921,213.829590
343,2.858333,,,,,,,,,,,,,0.319913,-3.668698,-0.433570,268.151825,97.949982,213.828232
344,2.866667,,,,,,,,,,,,,0.325543,-3.658272,-0.438670,268.158600,97.952682,213.817917
345,2.875000,,,,,,,,,,,,,0.323675,-3.658382,-0.432444,268.158752,97.949532,213.818069
346,2.883333,,,,,,,,,,,,,0.325031,-3.653613,-0.437418,268.159515,97.944847,213.821823
347,2.891667,,,,,,,,,,,,,0.320115,-3.657943,-0.433973,268.155334,97.938805,213.828568
348,2.900000,,,,,,,,,,,,,0.320355,-3.655155,-0.432473,268.158203,97.948547,213.826019
349,2.908333,,,,,,,,,,,,,0.317456,-3.663453,-0.430975,268.145569,97.946136,213.827789
350,2.916667,,,,,,,,,,,,,0.292197,-3.661324,-0.450308,268.164459,97.990166,213.805359
351,2.925000,,,,,,,,,,,,,0.292857,-3.661927,-0.445419,268.171570,97.980484,213.812317
352,2.933333,,,,,,,,,,,,,0.292770,-3.661472,-0.446972,268.166473,97.977280,213.809799
353,2.941667,,,,,,,,,,,,,0.323307,-3.664877,-0.437138,268.152130,97.948471,213.829926
354,2.950000,,,,,,,,,,,,,0.328962,-3.686776,-0.377238,268.193237,98.070229,213.835892
355,2.958333,,,,,,,,,,,,,0.321149,-3.663353,-0.439110,268.152313,97.952980,213.824829
356,2.966667,,,,,,,,,,,,,0.296688,-3.659999,-0.452406,268.170715,97.986397,213.806564
357,2.975000,,,,,,,,,,,,,0.291570,-3.673849,-0.451180,268.163605,97.990242,213.817154
358,2.983333,,,,,,,,,,,,,0.325874,-3.661321,-0.431348,268.156555,97.955460,213.823700
359,2.991667,,,,,,,,,,,,,0.293684,-3.670173,-0.452169,268.162201,97.981590,213.820023
360,3.000000,,,,,,,,,,,,,0.321660,-3.662121,-0.433346,268.151581,97.941734,213.833817
361,3.008333,,,,,,,,,,,,,0.323413,-3.658484,-0.432232,268.154053,97.949997,213.819382
362,3.016667,,,,,,,,,,,,,0.318797,-3.658810,-0.431488,268.159851,97.952164,213.818420
363,3.025000,,,,,,,,,,,,,0.294443,-3.661929,-0.450360,268.173218,97.988701,213.810547
364,3.033333,,,,,,,,,,,,,0.322353,-3.654245,-0.434504,268.156647,97.946739,213.828201
365,3.041667,,,,,,,,,,,,,0.316036,-3.662393,-0.432808,268.157562,97.948036,213.823090
366,3.050000,,,,,,,,,,,,,0.319458,-3.656476,-0.431706,268.157593,97.949173,213.821854
367,3.058333,,,,,,,,,,,,,0.322324,-3.656066,-0.432330,268.156982,97.946327,213.818665
368,3.066667,,,,,,,,,,,,,0.323790,-3.657970,-0.433851,268.160614,97.948357,213.826141
369,3.075000,,,,,,,,,,,,,0.318605,-3.659893,-0.435056,268.159912,97.949165,213.822952
370,3.083333,,,,,,,,,,,,,0.287482,-3.664185,-0.447733,268.167236,97.993919,213.812958
371,3.091667,,,,,,,,,,,,,0.295799,-3.661838,-0.447079,268.171844,97.984062,213.812195
372,3.100000,,,,,,,,,,,,,0.319878,-3.660303,-0.432923,268.157166,97.948494,213.828720
373,3.108333,,,,,,,,,,,,,0.321114,-3.658181,-0.432423,268.153717,97.946083,213.824936
374,3.116667,,,,,,,,,,,,,0.321655,-3.658639,-0.436862,268.163513,97.943573,213.823074
375,3.125000,,,,,,,,,,,,,0.296062,-3.664216,-0.451442,268.166626,97.984146,213.810913
376,3.133333,,,,,,,,,,,,,0.323739,-3.667046,-0.433614,268.150269,97.947632,213.831482
377,3.141667,,,,,,,,,,,,,0.319869,-3.658324,-0.436217,268.156921,97.949532,213.826614
378,3.150000,,,,,,,,,,,,,0.319421,-3.657434,-0.434850,268.156830,97.949356,213.824066
379,3.158333,,,,,,,,,,,,,0.295205,-3.659416,-0.445175,268.162415,97.983337,213.812988
380,3.166667,,,,,,,,,,,,,0.298490,-3.664655,-0.451935,268.168884,97.981789,213.807816
381,3.175000,,,,,,,,,,,,,0.320734,-3.660526,-0.429141,268.155548,97.944786,213.819244
382,3.183333,,,,,,,,,,,,,0.318999,-3.661245,-0.431323,268.155823,97.949524,213.825485
383,3.191667,,,,,,,,,,,,,0.263400,-3.640059,-0.383475,268.131897,97.891159,213.841019
384,3.200000,,,,,,,,,,,,,0.323640,-3.660467,-0.431852,268.158661,97.948250,213.823837
385,3.208333,,,,,,,,,,,,,0.324101,-3.659557,-0.428748,268.159119,97.948174,213.816818
386,3.216667,,,,,,,,,,,,,0.295736,-3.660259,-0.450922,268.166840,97.982605,213.814575
387,3.225000,,,,,,,,,,,,,0.322959,-3.657067,-0.435520,268.157959,97.945007,213.827194
388,3.233333,,,,,,,,,,,,,0.294909,-3.662937,-0.450063,268.168976,97.980881,213.815781
389,3.241667,,,,,,,,,,,,,0.289391,-3.663525,-0.444177,268.168579,97.981133,213.812759
390,3.250000,,,,,,,,,,,,,0.323572,-3.657113,-0.434246,268.157166,97.944031,213.822083
391,3.258333,,,,,,,,,,,,,0.318021,-3.656733,-0.431447,268.152740,97.947601,213.823883
392,3.266667,,,,,,,,,,,,,0.318020,-3.657012,-0.432723,268.157410,97.951180,213.823944
393,3.275000,,,,,,,,,,,,,0.318245,-3.658918,-0.430968,268.156403,97.948639,213.823700
394,3.283333,,,,,,,,,,,,,0.319934,-3.657091,-0.437344,268.158966,97.943451,213.826294
395,3.291667,,,,,,,,,,,,,0.323581,-3.656386,-0.438340,268.159790,97.938599,213.821304
396,3.300000,,,,,,,,,,,,,0.290535,-3.664098,-0.449807,268.171234,97.986038,213.816315
397,3.308333,,,,,,,,,,,,,0.292498,-3.663532,-0.447262,268.168274,97.982590,213.810623
398,3.316667,,,,,,,,,,,,,0.289687,-3.665713,-0.449717,268.168274,97.983673,213.808243
399,3.325000,,,,,,,,,,,,,0.319161,-3.662790,-0.431022,268.156921,97.948120,213.826263
400,3.333333,,,,,,,,,,,,,0.316834,-3.667348,-0.430295,268.152924,97.946571,213.830643
401,3.341667,,,,,,,,,,,,,0.290170,-3.664495,-0.446428,268.158905,97.975464,213.813599
402,3.350000,,,,,,,,,,,,,0.319405,-3.658859,-0.431178,268.161316,97.945213,213.821060
403,3.358333,,,,,,,,,,,,,0.292747,-3.661963,-0.444294,268.166016,97.979164,213.811859
404,3.366667,,,,,,,,,,,,,0.315570,-3.662111,-0.429951,268.156494,97.946678,213.828949
405,3.375000,,,,,,,,,,,,,0.295355,-3.665972,-0.447805,268.162567,97.979477,213.812332
406,3.383333,,,,,,,,,,,,,0.321882,-3.666363,-0.428777,268.147125,97.943779,213.826569
407,3.391667,,,,,,,,,,,,,0.329511,-3.689028,-0.376534,268.203094,98.063843,213.833817
408,3.400000,,,,,,,,,,,,,0.293747,-3.663206,-0.447361,268.170685,97.978668,213.814407
409,3.408333,,,,,,,,,,,,,0.259789,-3.637043,-0.385335,268.125458,97.895576,213.846130
410,3.416667,,,,,,,,,,,,,0.285931,-3.662250,-0.446602,268.166107,97.977028,213.810822
411,3.425000,,,,,,,,,,,,,0.321708,-3.667348,-0.434000,268.149017,97.948158,213.823441
412,3.433333,,,,,,,,,,,,,0.292354,-3.665380,-0.445955,268.167236,97.985916,213.813568
413,3.441667,,,,,,,,,,,,,0.298805,-3.661278,-0.447875,268.165710,97.978859,213.810837
414,3.450000,,,,,,,,,,,,,0.290077,-3.664165,-0.446099,268.167694,97.981895,213.813339
415,3.458333,,,,,,,,,,,,,0.297999,-3.667670,-0.451905,268.165619,97.981461,213.815445
416,3.466667,,,,,,,,,,,,,0.296613,-3.662858,-0.451559,268.172089,97.986740,213.810913
417,3.475000,,,,,,,,,,,,,0.320648,-3.660048,-0.427252,268.154266,97.949951,213.823105
418,3.483333,,,,,,,,,,,,,0.298474,-3.670678,-0.311924,268.155273,97.968864,213.871582
419,3.491667,,,,,,,,,,,,,0.363482,-3.686256,-0.358737,268.188354,98.024155,213.846893
420,3.500000,,,,,,,,,,,,,0.319432,-3.667248,-0.430298,268.148987,97.946342,213.826584
421,3.508333,,,,,,,,,,,,,0.294247,-3.665844,-0.449024,268.168060,97.983200,213.810806
422,3.516667,,,,,,,,,,,,,0.328461,-3.688653,-0.368207,268.202789,98.060287,213.835678
423,3.525000,,,,,,,,,,,,,0.321021,-3.657094,-0.433598,268.159454,97.943398,213.823395
424,3.533333,,,,,,,,,,,,,0.321576,-3.658944,-0.431409,268.154053,97.945808,213.827484
425,3.541667,,,,,,,,,,,,,0.294662,-3.661717,-0.446871,268.165619,97.982994,213.815094
426,3.550000,,,,,,,,,,,,,0.313898,-3.660431,-0.428284,268.150848,97.958031,213.822968
427,3.558333,,,,,,,,,,,,,0.295649,-3.662661,-0.450155,268.168854,97.989655,213.808792
428,3.566667,,,,,,,,,,,,,0.293272,-3.662688,-0.449855,268.171936,97.982239,213.810242
429,3.575000,,,,,,,,,,,,,0.296327,-3.663794,-0.446943,268.167114,97.981331,213.813843
430,3.583333,,,,,,,,,,,,,0.363100,-3.684429,-0.358232,268.185852,98.024529,213.850952
431,3.591667,,,,,,,,,,,,,0.317177,-3.661682,-0.433845,268.151306,97.950577,213.828430
432,3.600000,,,,,,,,,,,,,0.294673,-3.670151,-0.448078,268.159454,97.989708,213.821808
433,3.608333,,,,,,,,,,,,,0.319702,-3.658771,-0.431914,268.154755,97.956467,213.818619
434,3.616667,,,,,,,,,,,,,0.318234,-3.659400,-0.434070,268.155609,97.957169,213.822205
435,3.625000,,,,,,,,,,,,,0.314747,-3.659808,-0.432712,268.153046,97.950333,213.825928
436,3.633333,,,,,,,,,,,,,0.322455,-3.658006,-0.434117,268.150269,97.951469,213.829559
437,3.641667,,,,,,,,,,,,,0.321140,-3.658516,-0.435970,268.155731,97.941666,213.832626
438,3.650000,,,,,,,,,,,,,0.318216,-3.658656,-0.431415,268.159973,97.950066,213.829651
439,3.658333,,,,,,,,,,,,,0.287814,-3.668787,-0.451342,268.162720,97.988701,213.815994
440,3.666667,,,,,,,,,,,,,0.318290,-3.657039,-0.432829,268.162109,97.952110,213.826202
441,3.675000,,,,,,,,,,,,,0.322996,-3.663968,-0.434641,268.152130,97.943108,213.835052
442,3.683333,,,,,,,,,,,,,0.320699,-3.666057,-0.427673,268.147461,97.940392,213.830994
443,3.691667,,,,,,,,,,,,,0.323508,-3.656563,-0.430982,268.155518,97.950981,213.828110
444,3.700000,,,,,,,,,,,,,0.235328,-3.639646,-0.404628,268.142853,97.921791,213.831848
445,3.708333,,,,,,,,,,,,,0.293865,-3.662183,-0.446867,268.174469,97.985130,213.807678
446,3.716667,,,,,,,,,,,,,0.292779,-3.664070,-0.451378,268.164307,97.990662,213.814774
447,3.725000,,,,,,,,,,,,,0.286443,-3.664816,-0.446675,268.166992,97.983551,213.810883
448,3.733333,,,,,,,,,,,,,0.289283,-3.668016,-0.449166,268.165070,97.985031,213.815781
