Format Version,1.23,Take Name,Take 2023-03-16 12.01.21 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-16 12.01.22.234 P.M.,Capture Start Frame,7098907,Total Frames in Take,2899,Total Exported Frames,2899,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,outer,outer,outer,outer,outer,outer,inner,inner,inner,inner,inner,inner,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
524,4.366667,,,,,,,,,,,,,0.039027,24.860428,-0.609757,-973.257507,109.844154,176.666473
525,4.375000,,,,,,,,,,,,,0.191737,25.008652,-0.685590,-976.323914,109.858795,177.889801
526,4.383333,,,,,,,,,,,,,-0.277488,25.150076,-0.005515,-978.686157,110.204193,178.745087
527,4.391667,,,,,,,,,,,,,0.134638,25.434498,0.108100,-981.527649,110.757996,179.794632
528,4.400000,,,,,,,,,,,,,-0.254303,25.369417,0.031757,-984.627136,110.335182,181.444366
529,4.408333,,,,,,,,,,,,,0.048270,25.271599,-0.444430,-987.572266,110.043030,183.133957
530,4.416667,,,,,,,,,,,,,0.191401,25.507181,-0.576905,-990.525146,110.007790,184.020309
531,4.425000,,,,,,,,,,,,,-0.495874,25.257244,-0.085089,-992.796204,110.420685,185.805389
532,4.433333,,,,,,,,,,,,,-0.646297,25.061790,-0.317430,-995.737183,110.662849,187.459595
533,4.441667,,,,,,,,,,,,,-0.404669,25.727705,-0.498932,-998.615051,110.757950,188.140228
534,4.450000,,,,,,,,,,,,,0.274295,25.889305,-0.834532,-1001.434937,109.992294,189.270035
535,4.458333,,,,,,,,,,,,,0.178069,25.958193,-0.808433,-1004.262207,110.290375,190.763535
536,4.466667,,,,,,,,,,,,,0.094502,25.733871,-0.790726,-1006.870239,109.991234,192.177780
537,4.475000,,,,,,,,,,,,,-0.231154,26.171555,-0.274775,-1009.366394,110.613068,193.170975
538,4.483333,,,,,,,,,,,,,-0.566965,25.991076,-0.260302,-1011.715393,110.840034,194.895432
539,4.491667,,,,,,,,,,,,,-0.304530,26.488625,-0.134030,-1014.375183,110.642639,195.360291
540,4.500000,,,,,,,,,,,,,0.253864,26.419207,-0.774354,-1017.524353,110.274155,196.975983
541,4.508333,,,,,,,,,,,,,-0.468111,26.224901,-0.396681,-1019.423035,110.889320,198.632950
542,4.516667,,,,,,,,,,,,,-0.329322,26.312571,-0.298875,-1022.049194,110.923225,199.342987
543,4.525000,,,,,,,,,,,,,0.358765,26.354742,-0.762385,-1024.372314,110.280640,200.402603
544,4.533333,,,,,,,,,,,,,-0.030611,26.516954,-0.264700,-1026.169556,111.100121,201.522644
545,4.541667,,,,,,,,,,,,,-0.198652,26.498365,-0.405522,-1028.183716,111.225014,202.567215
546,4.550000,,,,,,,,,,,,,-0.143331,26.740288,-0.220989,-1029.714600,110.814255,202.962952
547,4.558333,,,,,,,,,,,,,0.400242,26.649487,-0.966848,-1032.067505,110.346275,204.045074
548,4.566667,,,,,,,,,,,,,-0.188453,26.752851,-0.334837,-1033.571777,110.827225,204.880783
549,4.575000,,,,,,,,,,,,,-0.178023,26.924538,-0.464710,-1035.101807,110.966072,205.629669
550,4.583333,,,,,,,,,,,,,-0.138702,26.929285,-0.285798,-1036.688721,110.769196,206.316238
551,4.591667,,,,,,,,,,,,,0.402697,26.828753,-0.886820,-1038.892456,110.375595,207.387970
552,4.600000,,,,,,,,,,,,,-0.041114,27.065817,-0.307715,-1040.209473,110.981094,208.281296
553,4.608333,,,,,,,,,,,,,-0.198312,27.202316,-0.448803,-1041.505859,110.975281,208.851700
554,4.616667,,,,,,,,,,,,,-0.044520,27.250105,-0.439055,-1043.301880,111.064621,209.825745
555,4.625000,,,,,,,,,,,,,0.474104,27.093231,-0.950704,-1044.994751,110.383194,210.341293
556,4.633333,,,,,,,,,,,,,-0.187805,27.322994,-0.228076,-1045.800537,110.990608,210.904846
557,4.641667,,,,,,,,,,,,,0.030776,26.912590,-0.906345,-1047.560425,110.838135,212.394302
558,4.650000,,,,,,,,,,,,,-0.070270,27.349796,-0.375212,-1048.620239,111.154060,212.583664
559,4.658333,,,,,,,,,,,,,0.070650,27.519468,-0.547574,-1049.834717,111.178741,213.228165
560,4.666667,,,,,,,,,,,,,0.462699,27.344124,-1.138432,-1051.231812,110.489540,213.653992
561,4.675000,,,,,,,,,,,,,0.465075,27.328886,-0.887950,-1052.138550,110.388794,214.080048
562,4.683333,,,,,,,,,,,,,-0.136125,27.476566,-0.578878,-1053.127441,111.269386,214.968399
563,4.691667,,,,,,,,,,,,,-0.107769,27.650389,-0.384535,-1053.687988,111.085098,215.034134
564,4.700000,,,,,,,,,,,,,-0.079116,27.675793,-0.339982,-1054.638184,111.176529,215.539673
565,4.708333,,,,,,,,,,,,,0.135811,27.515789,-0.504103,-1055.671021,111.223259,216.572266
566,4.716667,,,,,,,,,,,,,0.028693,27.499750,-0.439398,-1056.330322,111.166443,216.995804
567,4.725000,,,,,,,,,,,,,-0.026946,27.828484,-0.460730,-1056.970703,111.187622,216.824677
568,4.733333,,,,,,,,,,,,,0.633763,27.636795,-1.054383,-1058.280273,110.643051,217.373505
569,4.741667,,,,,,,,,,,,,0.552470,27.800934,-1.172339,-1059.040771,110.866089,217.986267
570,4.750000,,,,,,,,,,,,,-0.064208,27.919239,-0.325154,-1059.057983,111.145470,218.066269
571,4.758333,,,,,,,,,,,,,-0.209406,27.696045,-0.313383,-1059.387695,111.207832,218.520889
572,4.766667,,,,,,,,,,,,,-0.164830,27.731516,-0.255141,-1059.858521,111.231850,218.730042
573,4.775000,,,,,,,,,,,,,0.480631,27.743261,-0.837258,-1061.174194,110.647125,218.818085
574,4.783333,,,,,,,,,,,,,0.427489,27.697744,-0.985050,-1061.573730,110.872993,219.544434
575,4.791667,,,,,,,,,,,,,0.134757,27.495001,-0.922573,-1061.936035,110.895554,219.880722
576,4.800000,,,,,,,,,,,,,-0.056139,27.576511,-0.973049,-1062.198608,110.970543,220.141556
577,4.808333,,,,,,,,,,,,,-0.265292,27.832502,-0.337661,-1061.747803,111.350456,219.850891
578,4.816667,,,,,,,,,,,,,-0.197372,27.873274,-0.314250,-1061.869385,111.322350,219.823700
579,4.825000,,,,,,,,,,,,,-0.216494,27.903622,-0.329875,-1061.969604,111.294548,219.866577
580,4.833333,,,,,,,,,,,,,0.000587,28.166349,-0.436427,-1062.283325,111.268578,219.559891
581,4.841667,,,,,,,,,,,,,-0.008357,28.168743,-0.440270,-1062.339844,111.261314,219.603241
582,4.850000,,,,,,,,,,,,,0.005649,28.157085,-0.430745,-1062.328003,111.275566,219.589340
583,4.858333,,,,,,,,,,,,,0.020441,27.927475,-0.260516,-1061.999634,111.432404,219.798553
584,4.866667,,,,,,,,,,,,,0.023452,27.919704,-0.269309,-1061.951904,111.408844,219.788925
585,4.875000,,,,,,,,,,,,,0.006066,28.145233,-0.468703,-1062.200928,111.244057,219.532700
586,4.883333,,,,,,,,,,,,,0.001943,27.911491,-0.302448,-1061.871826,111.376884,219.701904
587,4.891667,,,,,,,,,,,,,0.006480,27.905535,-0.309855,-1061.862671,111.400200,219.694092
588,4.900000,,,,,,,,,,,,,-0.018691,28.131605,-0.516254,-1062.167847,111.275284,219.555634
589,4.908333,,,,,,,,,,,,,-0.060274,27.912745,-0.357613,-1061.861572,111.419579,219.799774
590,4.916667,,,,,,,,,,,,,-0.225115,27.906807,-0.405161,-1061.904541,111.279854,219.852203
591,4.925000,,,,,,,,,,,,,-0.215454,27.900917,-0.400954,-1061.906982,111.267654,219.859253
592,4.933333,,,,,,,,,,,,,-0.296423,27.872568,-0.417167,-1061.977539,111.289780,219.986938
593,4.941667,,,,,,,,,,,,,-0.216364,27.915215,-0.376127,-1061.936890,111.257675,219.820297
594,4.950000,,,,,,,,,,,,,-0.310403,27.878574,-0.413988,-1062.010010,111.310478,220.012375
595,4.958333,,,,,,,,,,,,,0.000113,27.897131,-0.297294,-1061.880859,111.390717,219.704712
596,4.966667,,,,,,,,,,,,,-0.307667,27.873569,-0.413175,-1062.003296,111.318100,220.016083
597,4.975000,,,,,,,,,,,,,0.004115,27.904984,-0.308160,-1061.868652,111.387077,219.714874
598,4.983333,,,,,,,,,,,,,-0.208951,27.900318,-0.377016,-1061.922363,111.266174,219.833725
599,4.991667,,,,,,,,,,,,,-0.219752,27.905415,-0.383406,-1061.929321,111.261559,219.842972
600,5.000000,,,,,,,,,,,,,0.008202,28.133602,-0.481164,-1062.168457,111.248039,219.509689
601,5.008333,,,,,,,,,,,,,-0.214509,27.902548,-0.383734,-1061.939087,111.263405,219.833038
602,5.016667,,,,,,,,,,,,,-0.055873,27.911581,-0.328433,-1061.909058,111.395409,219.820313
603,5.025000,,,,,,,,,,,,,-0.301054,27.874685,-0.409637,-1061.992188,111.303391,219.996338
604,5.033333,,,,,,,,,,,,,-0.005263,27.902916,-0.306110,-1061.872314,111.389557,219.729401
605,5.041667,,,,,,,,,,,,,-0.205085,27.906391,-0.381665,-1061.929565,111.256447,219.844009
606,5.050000,,,,,,,,,,,,,-0.197899,27.903872,-0.376482,-1061.925293,111.260788,219.824097
607,5.058333,,,,,,,,,,,,,0.006036,28.129547,-0.479260,-1062.168213,111.230232,219.505127
608,5.066667,,,,,,,,,,,,,0.000130,27.903818,-0.294773,-1061.862427,111.375618,219.700577
609,5.075000,,,,,,,,,,,,,0.006814,27.905506,-0.300592,-1061.861694,111.387642,219.695099
610,5.083333,,,,,,,,,,,,,0.000950,27.909708,-0.306264,-1061.871826,111.387863,219.716446
611,5.091667,,,,,,,,,,,,,0.007038,28.126654,-0.483802,-1062.173218,111.237640,219.504059
612,5.100000,,,,,,,,,,,,,0.004839,28.127186,-0.478616,-1062.165405,111.236641,219.508316
613,5.108333,,,,,,,,,,,,,-0.221658,27.897676,-0.379731,-1061.942017,111.252350,219.846512
614,5.116667,,,,,,,,,,,,,-0.006995,27.901167,-0.298786,-1061.869263,111.382019,219.705872
615,5.125000,,,,,,,,,,,,,-0.218556,27.912838,-0.371894,-1061.939575,111.251579,219.828964
616,5.133333,,,,,,,,,,,,,-0.056549,27.905897,-0.323648,-1061.902466,111.374260,219.804550
617,5.141667,,,,,,,,,,,,,-0.229566,27.904123,-0.378215,-1061.943237,111.251549,219.849823
618,5.150000,,,,,,,,,,,,,-0.209774,27.904566,-0.374092,-1061.934326,111.239098,219.817657
619,5.158333,,,,,,,,,,,,,-0.206253,27.900883,-0.370343,-1061.933105,111.235252,219.818909
620,5.166667,,,,,,,,,,,,,-0.215289,27.902384,-0.370810,-1061.930908,111.251076,219.828400
621,5.175000,,,,,,,,,,,,,0.005116,27.906801,-0.308587,-1061.872559,111.375114,219.710083
622,5.183333,,,,,,,,,,,,,-0.029575,28.128092,-0.495678,-1062.208984,111.251358,219.581772
623,5.191667,,,,,,,,,,,,,0.001124,27.905907,-0.304110,-1061.868652,111.373444,219.709702
624,5.200000,,,,,,,,,,,,,-0.001798,27.898239,-0.301334,-1061.873657,111.370796,219.714539
625,5.208333,,,,,,,,,,,,,-0.002341,27.902699,-0.302658,-1061.884766,111.371498,219.720520
626,5.216667,,,,,,,,,,,,,-0.210482,27.908302,-0.377689,-1061.937622,111.251129,219.832184
627,5.225000,,,,,,,,,,,,,-0.212808,27.906771,-0.381700,-1061.934692,111.241516,219.825089
628,5.233333,,,,,,,,,,,,,-0.024217,28.132151,-0.492105,-1062.202637,111.252579,219.581833
629,5.241667,,,,,,,,,,,,,-0.309974,27.871849,-0.419442,-1062.015503,111.309494,220.044144
630,5.250000,,,,,,,,,,,,,-0.225769,27.904835,-0.382901,-1061.942505,111.250786,219.852203
631,5.258333,,,,,,,,,,,,,-0.204415,27.906620,-0.374843,-1061.936768,111.259300,219.827194
632,5.266667,,,,,,,,,,,,,-0.215331,27.907232,-0.384070,-1061.942139,111.255554,219.843964
633,5.275000,,,,,,,,,,,,,-0.206474,27.906927,-0.376628,-1061.938232,111.258812,219.825821
634,5.283333,,,,,,,,,,,,,-0.357488,27.461674,-0.586551,-1062.362427,111.313698,220.314255
635,5.291667,,,,,,,,,,,,,-0.227428,27.905273,-0.379617,-1061.941284,111.262596,219.859344
636,5.300000,,,,,,,,,,,,,-0.216087,27.902508,-0.382086,-1061.946167,111.265320,219.856781
637,5.308333,,,,,,,,,,,,,-0.372158,27.444468,-0.598948,-1062.382324,111.333435,220.350616
638,5.316667,,,,,,,,,,,,,-0.311816,27.874678,-0.429078,-1062.018677,111.325157,220.056534
639,5.325000,,,,,,,,,,,,,-0.206500,27.913723,-0.388484,-1061.948242,111.262459,219.841827
640,5.333333,,,,,,,,,,,,,-0.228375,27.909491,-0.393363,-1061.954468,111.270271,219.870575
641,5.341667,,,,,,,,,,,,,-0.214820,27.907768,-0.392532,-1061.952271,111.266960,219.855438
642,5.350000,,,,,,,,,,,,,-0.218316,27.906269,-0.385329,-1061.942139,111.254639,219.847687
643,5.358333,,,,,,,,,,,,,0.009138,28.131596,-0.482713,-1062.180908,111.243378,219.518707
644,5.366667,,,,,,,,,,,,,-0.218800,27.906965,-0.383555,-1061.946289,111.268204,219.854706
645,5.375000,,,,,,,,,,,,,-0.232527,27.907925,-0.389141,-1061.955811,111.265915,219.869690
646,5.383333,,,,,,,,,,,,,-0.217250,27.904234,-0.380356,-1061.935669,111.258995,219.841858
647,5.391667,,,,,,,,,,,,,-0.220272,27.910295,-0.394171,-1061.950928,111.271515,219.864243
648,5.400000,,,,,,,,,,,,,-0.006992,27.901838,-0.311868,-1061.875244,111.377731,219.725952
649,5.408333,,,,,,,,,,,,,-0.004735,27.905720,-0.307289,-1061.877808,111.380119,219.726440
650,5.416667,,,,,,,,,,,,,-0.218439,27.905205,-0.380593,-1061.940308,111.259850,219.838974
651,5.425000,,,,,,,,,,,,,-0.208735,27.915735,-0.377353,-1061.938599,111.251183,219.833969
652,5.433333,,,,,,,,,,,,,-0.199934,27.909548,-0.377645,-1061.937256,111.250397,219.821121
653,5.441667,,,,,,,,,,,,,0.003062,27.909075,-0.304078,-1061.876587,111.394913,219.721924
654,5.450000,,,,,,,,,,,,,0.014385,28.131021,-0.485567,-1062.181519,111.255142,219.519302
655,5.458333,,,,,,,,,,,,,-0.185378,27.536808,-0.490475,-1062.299927,111.536339,220.213806
656,5.466667,,,,,,,,,,,,,-0.140301,27.940519,-0.655909,-1062.555542,111.380447,219.873627
657,5.475000,,,,,,,,,,,,,-0.123777,27.944330,-0.655800,-1062.543945,111.366402,219.864792
658,5.483333,,,,,,,,,,,,,-0.227685,27.899588,-0.377186,-1061.937622,111.252876,219.847321
659,5.491667,,,,,,,,,,,,,-0.231818,27.899405,-0.384276,-1061.952515,111.259453,219.859863
660,5.500000,,,,,,,,,,,,,0.009350,27.903341,-0.308839,-1061.876465,111.386536,219.721405
661,5.508333,,,,,,,,,,,,,-0.004812,27.900692,-0.300997,-1061.876465,111.385757,219.720337
662,5.516667,,,,,,,,,,,,,-0.228396,27.903334,-0.385223,-1061.946045,111.243660,219.854614
663,5.525000,,,,,,,,,,,,,-0.000420,27.904720,-0.305757,-1061.878662,111.375702,219.716965
664,5.533333,,,,,,,,,,,,,-0.002258,27.904133,-0.296254,-1061.872437,111.374023,219.711548
665,5.541667,,,,,,,,,,,,,0.003171,27.903082,-0.299386,-1061.873901,111.383629,219.710312
666,5.550000,,,,,,,,,,,,,-0.002647,27.904203,-0.298307,-1061.874268,111.364998,219.708969
667,5.558333,,,,,,,,,,,,,-0.052568,27.906090,-0.328343,-1061.915649,111.390884,219.830856
668,5.566667,,,,,,,,,,,,,-0.226690,27.903780,-0.383893,-1061.946533,111.250099,219.847092
669,5.575000,,,,,,,,,,,,,0.007922,28.132162,-0.475041,-1062.169800,111.228203,219.491852
670,5.583333,,,,,,,,,,,,,-0.061144,27.912399,-0.329810,-1061.907593,111.396515,219.836121
671,5.591667,,,,,,,,,,,,,0.003145,27.902287,-0.304458,-1061.876953,111.380661,219.714264
672,5.600000,,,,,,,,,,,,,0.001618,28.129986,-0.481287,-1062.173462,111.226944,219.506058
673,5.608333,,,,,,,,,,,,,0.011047,27.902903,-0.301252,-1061.866943,111.372383,219.695801
674,5.616667,,,,,,,,,,,,,-0.221037,27.903851,-0.376205,-1061.941162,111.254913,219.833115
675,5.625000,,,,,,,,,,,,,0.002398,27.907522,-0.305456,-1061.872437,111.371590,219.712646
676,5.633333,,,,,,,,,,,,,0.008923,27.904085,-0.307671,-1061.875732,111.383957,219.707962
677,5.641667,,,,,,,,,,,,,-0.208340,27.909163,-0.369091,-1061.936401,111.232651,219.817444
678,5.650000,,,,,,,,,,,,,0.007974,28.132912,-0.484185,-1062.184204,111.219521,219.513519
679,5.658333,,,,,,,,,,,,,-0.207443,27.901346,-0.369992,-1061.933594,111.243622,219.812546
680,5.666667,,,,,,,,,,,,,-0.003565,27.909454,-0.310379,-1061.879272,111.385422,219.712402
681,5.675000,,,,,,,,,,,,,0.014116,27.918407,-0.306842,-1061.877075,111.378059,219.703705
682,5.683333,,,,,,,,,,,,,-0.004391,28.155020,-0.466411,-1062.173218,111.232956,219.504227
683,5.691667,,,,,,,,,,,,,-0.011543,27.997972,-0.266435,-1061.839233,111.381180,219.722473
684,5.700000,,,,,,,,,,,,,0.471830,28.046587,-0.954815,-1062.552490,110.822868,219.632141
685,5.708333,,,,,,,,,,,,,0.023406,28.369741,-0.437631,-1061.935669,111.227257,219.470352
686,5.716667,,,,,,,,,,,,,0.423247,28.214830,-0.998164,-1062.441772,110.785622,219.619293
687,5.725000,,,,,,,,,,,,,0.011617,28.864998,-0.550611,-1061.751953,111.180061,219.368942
688,5.733333,,,,,,,,,,,,,-0.001562,29.154799,-0.550748,-1061.725098,111.212906,219.357361
689,5.741667,,,,,,,,,,,,,0.028001,29.424755,-0.512119,-1061.737671,111.229324,219.412048
690,5.750000,,,,,,,,,,,,,0.090960,29.506325,-0.398025,-1061.486938,111.280289,219.611877
691,5.758333,,,,,,,,,,,,,-0.026678,29.965576,-0.461308,-1061.793579,111.104919,219.419891
692,5.766667,,,,,,,,,,,,,-0.140213,30.182018,-0.712448,-1062.331055,111.279022,219.920425
693,5.775000,,,,,,,,,,,,,-0.053208,30.645079,-0.416254,-1061.913574,111.051254,219.583679
694,5.783333,,,,,,,,,,,,,-0.050152,30.956787,-0.653175,-1062.015991,111.293808,219.762650
695,5.791667,,,,,,,,,,,,,-0.093296,31.286064,-0.668225,-1062.080933,111.320580,219.903625
696,5.800000,,,,,,,,,,,,,-0.116790,31.492640,-0.784648,-1062.355957,111.298256,220.161392
697,5.808333,,,,,,,,,,,,,-0.251707,31.804230,-0.546198,-1061.919312,111.364281,220.461533
698,5.816667,,,,,,,,,,,,,0.035455,32.218952,-0.513505,-1061.900024,111.222717,220.240387
699,5.825000,,,,,,,,,,,,,0.504766,32.208565,-1.326368,-1061.856567,110.799080,220.948837
700,5.833333,,,,,,,,,,,,,0.491953,32.542725,-1.293849,-1061.803711,110.780525,220.967239
701,5.841667,,,,,,,,,,,,,0.051769,32.733196,-1.146542,-1062.119873,111.039314,221.213242
702,5.850000,,,,,,,,,,,,,-0.050962,33.203506,-1.018023,-1061.989746,111.091080,221.152908
703,5.858333,,,,,,,,,,,,,0.092009,33.538429,-1.080840,-1062.031616,110.975830,221.187378
704,5.866667,,,,,,,,,,,,,0.449559,34.784973,-1.006157,-1062.326050,110.935814,220.349579
705,5.875000,,,,,,,,,,,,,0.435564,35.276218,-0.941701,-1062.228882,110.879211,220.328079
706,5.883333,,,,,,,,,,,,,0.189759,35.399338,-0.929908,-1062.239136,110.862549,220.692474
707,5.891667,,,,,,,,,,,,,0.380712,35.840061,-1.083460,-1062.268799,111.199928,220.765091
708,5.900000,,,,,,,,,,,,,0.060903,36.324570,-1.178670,-1062.366089,111.228798,221.062149
709,5.908333,,,,,,,,,,,,,0.472646,37.018070,-1.250910,-1062.322632,111.007118,220.406525
710,5.916667,,,,,,,,,,,,,0.583821,37.478954,-1.340025,-1062.240112,110.833046,220.334106
711,5.925000,,,,,,,,,,,,,0.529944,37.998901,-1.242673,-1062.093750,110.849174,220.362717
712,5.933333,,,,,,,,,,,,,0.662594,38.503677,-1.224860,-1062.125244,110.961792,220.414490
713,5.941667,,,,,,,,,,,,,0.407397,38.751987,-1.061293,-1061.896606,110.883301,220.683670
714,5.950000,,,,,,,,,,,,,0.567581,39.344933,-1.113778,-1062.082275,110.944832,220.421524
715,5.958333,,,,,,,,,,,,,0.734349,39.767883,-1.252498,-1061.946167,110.787697,220.227219
716,5.966667,,,,,,,,,,,,,0.703571,40.203739,-1.391559,-1062.088745,110.942757,220.388412
717,5.975000,,,,,,,,,,,,,0.603690,40.628643,-1.328233,-1062.060059,110.929581,220.397934
718,5.983333,,,,,,,,,,,,,0.598024,41.257130,-1.184565,-1061.805908,110.915306,220.371826
719,5.991667,,,,,,,,,,,,,0.594947,41.699657,-1.221473,-1061.772095,110.984711,220.384460
720,6.000000,,,,,,,,,,,,,0.688498,42.134399,-1.312610,-1061.551392,110.965881,220.606918
721,6.008333,,,,,,,,,,,,,0.726955,42.722973,-1.288617,-1061.648071,110.977180,220.351501
722,6.016667,,,,,,,,,,,,,0.445694,43.091667,-1.305372,-1061.689697,111.208382,220.471542
723,6.025000,,,,,,,,,,,,,0.433894,43.556686,-1.260412,-1061.622437,111.198311,220.420334
724,6.033333,,,,,,,,,,,,,0.602340,44.058887,-1.219313,-1061.569824,111.043114,220.284500
725,6.041667,,,,,,,,,,,,,0.559708,44.700687,-1.510994,-1061.462891,111.262306,220.495667
726,6.050000,,,,,,,,,,,,,0.439873,45.798824,-0.711823,-1060.849731,110.623032,220.935699
727,6.058333,,,,,,,,,,,,,0.536938,45.733402,-1.156455,-1061.334717,111.308052,220.330139
728,6.066667,,,,,,,,,,,,,0.878372,46.346996,-1.564676,-1061.321289,111.076393,220.267303
729,6.075000,,,,,,,,,,,,,1.481957,47.027943,-1.683682,-1060.866333,111.104462,219.668396
730,6.083333,,,,,,,,,,,,,0.754677,47.419243,-1.486438,-1061.098877,110.958183,220.181580
731,6.091667,,,,,,,,,,,,,0.962523,48.184719,-1.536987,-1060.660522,110.713989,219.936813
732,6.100000,,,,,,,,,,,,,1.105514,48.809322,-1.523209,-1060.711060,110.879601,219.972977
733,6.108333,,,,,,,,,,,,,0.910958,49.097080,-1.527947,-1060.788818,111.373962,219.871094
734,6.116667,,,,,,,,,,,,,1.075695,49.654926,-1.446236,-1060.667603,111.018456,219.607559
735,6.125000,,,,,,,,,,,,,1.202771,50.303463,-1.547423,-1060.463135,110.797470,219.459686
736,6.133333,,,,,,,,,,,,,1.290353,51.046921,-1.794587,-1060.292969,111.171242,219.543182
737,6.141667,,,,,,,,,,,,,1.155899,51.743149,-1.782610,-1060.381470,111.099693,219.782913
738,6.150000,,,,,,,,,,,,,1.137235,52.326675,-1.852158,-1060.067627,110.937820,219.830841
739,6.158333,,,,,,,,,,,,,1.225267,52.898235,-1.901909,-1059.880127,111.463036,219.658554
740,6.166667,,,,,,,,,,,,,0.908601,53.538651,-1.914231,-1059.956909,111.033363,219.550537
741,6.175000,,,,,,,,,,,,,1.065985,54.117538,-1.904670,-1059.955444,111.221474,219.438538
742,6.183333,,,,,,,,,,,,,1.249733,54.867641,-1.971462,-1059.852539,111.018127,219.403885
743,6.191667,,,,,,,,,,,,,0.955388,55.424252,-1.869934,-1059.836670,111.233063,219.461121
744,6.200000,,,,,,,,,,,,,0.962807,56.030727,-1.743471,-1059.690796,111.085716,219.256012
745,6.208333,,,,,,,,,,,,,0.407053,57.342026,-1.027751,-1058.825562,110.703606,219.500336
746,6.216667,,,,,,,,,,,,,1.409919,57.424141,-2.053636,-1059.507202,110.842308,219.066467
747,6.225000,,,,,,,,,,,,,1.441128,58.076519,-2.055657,-1059.504517,110.774788,218.990921
748,6.233333,,,,,,,,,,,,,1.428860,58.640896,-2.206162,-1059.553101,111.017868,219.071411
749,6.241667,,,,,,,,,,,,,1.581296,59.474876,-2.210870,-1059.243896,111.010170,218.962982
750,6.250000,,,,,,,,,,,,,1.642764,60.452679,-2.126429,-1059.295898,111.416489,218.809250
751,6.258333,,,,,,,,,,,,,1.359098,60.949192,-1.930070,-1059.151855,111.395538,218.786926
752,6.266667,,,,,,,,,,,,,1.432370,61.508526,-1.859119,-1058.915527,111.260941,218.573044
753,6.275000,,,,,,,,,,,,,2.028751,62.144928,-2.709995,-1058.626587,110.723938,218.797958
754,6.283333,,,,,,,,,,,,,1.412101,62.895359,-2.007336,-1058.948730,111.367386,218.778381
755,6.291667,,,,,,,,,,,,,1.662935,63.434814,-2.388578,-1058.909912,111.163086,218.797791
756,6.300000,,,,,,,,,,,,,1.474106,64.138809,-2.150321,-1058.701294,111.022499,218.701218
757,6.308333,,,,,,,,,,,,,1.695697,64.812378,-2.374869,-1058.560791,110.910011,218.554398
758,6.316667,,,,,,,,,,,,,1.763175,65.539368,-2.355821,-1058.589355,111.052994,218.542206
759,6.325000,,,,,,,,,,,,,1.639384,66.381714,-2.304354,-1058.345581,110.793396,218.742279
760,6.333333,,,,,,,,,,,,,1.843624,66.996223,-2.607650,-1058.423828,111.028450,218.395889
761,6.341667,,,,,,,,,,,,,1.918572,67.807777,-2.543759,-1058.404663,111.123589,218.417786
762,6.350000,,,,,,,,,,,,,1.753101,68.426254,-2.470535,-1058.281494,110.980850,218.285614
763,6.358333,,,,,,,,,,,,,1.975748,69.248253,-2.627198,-1058.054077,110.783226,218.048355
764,6.366667,,,,,,,,,,,,,2.628387,70.116028,-3.337811,-1058.070679,110.905869,218.025391
765,6.375000,,,,,,,,,,,,,2.205342,70.778397,-3.117256,-1057.992676,110.982666,218.008774
766,6.383333,,,,,,,,,,,,,2.056667,71.562630,-2.893125,-1057.945801,110.878433,217.910934
767,6.391667,,,,,,,,,,,,,2.206498,72.350380,-2.924537,-1058.015015,110.998283,217.934189
768,6.400000,,,,,,,,,,,,,2.048016,73.136551,-2.753274,-1057.996460,111.213615,217.898926
769,6.408333,,,,,,,,,,,,,1.998783,74.040001,-2.906399,-1057.662476,110.857971,218.084061
770,6.416667,,,,,,,,,,,,,2.783043,74.695190,-3.587817,-1057.845215,110.942787,217.804291
771,6.425000,,,,,,,,,,,,,2.173885,75.369827,-2.962026,-1057.873535,110.983582,217.874191
772,6.433333,,,,,,,,,,,,,2.040881,76.256203,-3.055175,-1057.601563,111.048538,218.032104
