Format Version,1.23,Take Name,Take 2023-03-16 11.51.58 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-16 11.51.58.483 A.M.,Capture Start Frame,7031220,Total Frames in Take,2479,Total Exported Frames,2479,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,outer,outer,outer,outer,outer,outer,inner,inner,inner,inner,inner,inner,Robot,Robot,Robot,Robot,Robot,Robot
,ID,"4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","4E59680EA26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","66E8B991A26511ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3","9294D4D9A86211ED1061CE48FBDC5DB3"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1298,10.816667,,,,,,,,,,,,,172.564270,80.577812,-171.974350,-307.528748,103.703094,251.862289
1299,10.825000,,,,,,,,,,,,,170.569458,80.658348,-169.927032,-307.440979,103.444633,253.636063
1300,10.833333,,,,,,,,,,,,,170.734436,80.668419,-169.950714,-307.138672,103.237343,255.437943
1301,10.841667,,,,,,,,,,,,,170.049133,80.728737,-169.329376,-306.953796,103.418159,257.200745
1302,10.850000,,,,,,,,,,,,,169.715256,80.715309,-168.935486,-306.677338,103.264542,258.986542
1303,10.858333,,,,,,,,,,,,,170.797684,80.676628,-169.797089,-306.303955,103.385529,260.548981
1304,10.866667,,,,,,,,,,,,,170.611145,80.718140,-169.540298,-306.046844,103.424744,262.249603
1305,10.875000,,,,,,,,,,,,,170.769058,80.687790,-169.787720,-305.823792,103.521973,263.653107
1306,10.883333,,,,,,,,,,,,,170.388763,80.617157,-169.385605,-305.582123,103.339622,265.116455
1307,10.891667,,,,,,,,,,,,,171.757111,80.540436,-170.651993,-305.170044,103.371559,266.603149
1308,10.900000,,,,,,,,,,,,,171.095901,80.574425,-170.063934,-305.159332,103.111496,267.922607
1309,10.908333,,,,,,,,,,,,,171.780060,80.530380,-170.919800,-304.841858,103.616829,269.190338
1310,10.916667,,,,,,,,,,,,,171.529999,80.505959,-170.521332,-304.611633,103.630852,270.270111
1311,10.925000,,,,,,,,,,,,,171.541748,80.519485,-170.568207,-304.293976,103.734322,271.157684
1312,10.933333,,,,,,,,,,,,,175.223297,80.456573,-174.724503,-304.097931,103.152580,272.079315
1313,10.941667,,,,,,,,,,,,,174.031265,80.368996,-173.506210,-303.952545,103.128441,273.385345
1314,10.950000,,,,,,,,,,,,,174.181854,80.377541,-173.769180,-303.888092,103.046478,274.081482
1315,10.958333,,,,,,,,,,,,,171.172791,80.506889,-170.263550,-304.046753,103.257790,274.095612
1316,10.966667,,,,,,,,,,,,,171.973419,80.437859,-171.192276,-303.806976,103.550964,274.717773
1317,10.975000,,,,,,,,,,,,,172.169678,80.351540,-171.388000,-303.690826,103.622040,275.291260
1318,10.983333,,,,,,,,,,,,,171.044769,80.346718,-170.304657,-303.756744,103.514343,275.958252
1319,10.991667,,,,,,,,,,,,,171.052078,80.308952,-170.269699,-303.596802,103.512077,276.514557
1320,11.000000,,,,,,,,,,,,,174.814957,80.194008,-174.419235,-303.316895,102.966713,277.664490
1321,11.008333,,,,,,,,,,,,,175.305649,80.240028,-174.829941,-303.260468,103.116035,277.685791
1322,11.016667,,,,,,,,,,,,,175.726273,79.533051,-175.574738,-302.531952,103.462936,278.603882
1323,11.025000,,,,,,,,,,,,,174.425690,80.170532,-174.053528,-303.102844,103.172928,278.740021
1324,11.033333,,,,,,,,,,,,,174.684769,80.174072,-174.318390,-303.088348,103.132019,279.045410
1325,11.041667,,,,,,,,,,,,,175.958359,79.547577,-175.813019,-302.478119,103.410561,279.272552
1326,11.050000,,,,,,,,,,,,,175.836792,79.501556,-175.710297,-302.415344,103.423477,279.364410
1327,11.058333,,,,,,,,,,,,,175.912720,79.432854,-175.752975,-302.374084,103.412415,279.480469
1328,11.066667,,,,,,,,,,,,,175.963898,79.394180,-175.808701,-302.381561,103.422569,279.530212
1329,11.075000,,,,,,,,,,,,,175.865646,79.405106,-175.703934,-302.383148,103.428337,279.529266
1330,11.083333,,,,,,,,,,,,,175.892609,79.426697,-175.739410,-302.376129,103.418312,279.498230
1331,11.091667,,,,,,,,,,,,,175.942978,79.435387,-175.815125,-302.405640,103.401138,279.430389
1332,11.100000,,,,,,,,,,,,,176.029663,79.422844,-175.910385,-302.424438,103.372002,279.363739
1333,11.108333,,,,,,,,,,,,,176.494919,79.392136,-176.484070,-302.416046,103.257027,279.327759
1334,11.116667,,,,,,,,,,,,,174.857803,80.042404,-174.620499,-303.012482,103.092804,279.108398
1335,11.125000,,,,,,,,,,,,,174.895340,80.042061,-174.678146,-303.022827,103.105438,279.025970
1336,11.133333,,,,,,,,,,,,,174.637207,80.053261,-174.517639,-303.024902,103.089577,279.046478
1337,11.141667,,,,,,,,,,,,,174.559998,80.054016,-174.463791,-303.022522,103.100044,278.992340
1338,11.150000,,,,,,,,,,,,,174.725250,80.056824,-174.635864,-303.038025,103.099350,278.935333
1339,11.158333,,,,,,,,,,,,,175.207443,79.946686,-175.167679,-303.019165,102.919922,279.108734
1340,11.166667,,,,,,,,,,,,,174.903671,80.031914,-174.772278,-303.091095,102.904877,278.990051
1341,11.175000,,,,,,,,,,,,,175.179169,79.946304,-175.136841,-303.013824,102.913818,279.104401
1342,11.183333,,,,,,,,,,,,,175.012939,80.030289,-174.912247,-303.085449,102.911072,278.983185
1343,11.191667,,,,,,,,,,,,,175.222610,79.936516,-175.182312,-302.992950,102.922066,279.089996
1344,11.200000,,,,,,,,,,,,,174.881973,80.034744,-174.784836,-303.082031,102.904083,279.001343
1345,11.208333,,,,,,,,,,,,,175.264328,79.920288,-175.213882,-302.993561,102.898064,279.095825
1346,11.216667,,,,,,,,,,,,,174.759537,80.046608,-174.680084,-303.039368,103.066620,278.924530
1347,11.225000,,,,,,,,,,,,,174.924057,80.032295,-174.808487,-303.086700,102.902756,279.011780
1348,11.233333,,,,,,,,,,,,,174.999619,80.023941,-174.865402,-303.077057,102.891174,279.011230
1349,11.241667,,,,,,,,,,,,,174.926590,80.025650,-174.817169,-303.080200,102.881218,279.030365
1350,11.250000,,,,,,,,,,,,,174.945145,80.032402,-174.839279,-303.082947,102.899078,279.015625
1351,11.258333,,,,,,,,,,,,,175.199463,79.937073,-175.154343,-302.997467,102.899139,279.102966
1352,11.266667,,,,,,,,,,,,,174.933853,80.032303,-174.832977,-303.088867,102.899239,279.004242
1353,11.275000,,,,,,,,,,,,,175.296951,79.925476,-175.251740,-302.990173,102.908897,279.077118
1354,11.283333,,,,,,,,,,,,,174.960861,80.033104,-174.857635,-303.085907,102.907974,278.971893
1355,11.291667,,,,,,,,,,,,,175.210907,79.942467,-175.155746,-303.018372,102.927307,279.044098
1356,11.300000,,,,,,,,,,,,,174.926331,80.029640,-174.820831,-303.081970,102.900383,278.987762
1357,11.308333,,,,,,,,,,,,,175.244644,79.935188,-175.209900,-302.995148,102.915604,279.068970
1358,11.316667,,,,,,,,,,,,,174.927338,80.037369,-174.825531,-303.085052,102.898018,278.990967
1359,11.325000,,,,,,,,,,,,,174.664566,80.034477,-174.632675,-303.033783,103.087250,278.964569
1360,11.333333,,,,,,,,,,,,,174.962585,80.026154,-174.852890,-303.073700,102.874916,279.010620
1361,11.341667,,,,,,,,,,,,,175.277206,79.920830,-175.239853,-302.997833,102.910217,279.091461
1362,11.350000,,,,,,,,,,,,,171.053040,80.239563,-170.348343,-303.350464,103.214783,278.341675
1363,11.358333,,,,,,,,,,,,,175.242218,79.930016,-175.203232,-302.991943,102.895126,279.087036
1364,11.366667,,,,,,,,,,,,,174.967056,80.032967,-174.863983,-303.079010,102.895760,278.986572
1365,11.375000,,,,,,,,,,,,,175.190643,79.942680,-175.138123,-303.008575,102.910721,279.075500
1366,11.383333,,,,,,,,,,,,,174.882965,80.032166,-174.792145,-303.085266,102.883430,279.017029
1367,11.391667,,,,,,,,,,,,,175.198929,79.939545,-175.170105,-303.001556,102.903221,279.100555
1368,11.400000,,,,,,,,,,,,,174.942764,80.034073,-174.837509,-303.090179,102.883575,279.002716
1369,11.408333,,,,,,,,,,,,,175.296555,79.912018,-175.268433,-302.979218,102.896233,279.115875
1370,11.416667,,,,,,,,,,,,,174.932587,80.034248,-174.818008,-303.082397,102.872978,279.013550
1371,11.425000,,,,,,,,,,,,,175.251831,79.927849,-175.210953,-302.990601,102.895889,279.103516
1372,11.433333,,,,,,,,,,,,,174.935516,80.034882,-174.842484,-303.077240,102.887428,279.004883
1373,11.441667,,,,,,,,,,,,,175.228699,79.933800,-175.204742,-303.001556,102.911293,279.099365
1374,11.450000,,,,,,,,,,,,,174.920807,80.027168,-174.826416,-303.077515,102.875977,279.017761
1375,11.458333,,,,,,,,,,,,,175.245667,79.934120,-175.226990,-302.997101,102.901535,279.116455
1376,11.466667,,,,,,,,,,,,,174.899536,80.040817,-174.810425,-303.082458,102.889801,279.017914
1377,11.475000,,,,,,,,,,,,,175.271362,79.923302,-175.246613,-302.989380,102.891701,279.126160
1378,11.483333,,,,,,,,,,,,,174.918304,80.037468,-174.832413,-303.084991,102.879288,279.028595
1379,11.491667,,,,,,,,,,,,,175.228210,79.928932,-175.203354,-302.991364,102.892349,279.120636
1380,11.500000,,,,,,,,,,,,,174.893326,80.034157,-174.801270,-303.078217,102.863762,279.032745
1381,11.508333,,,,,,,,,,,,,174.853424,80.046089,-174.778107,-303.090729,102.871300,279.047913
1382,11.516667,,,,,,,,,,,,,175.206467,79.926208,-175.192764,-302.995209,102.899780,279.138153
1383,11.525000,,,,,,,,,,,,,170.529434,79.196045,-170.643921,-303.579315,101.988800,278.132080
1384,11.533333,,,,,,,,,,,,,170.975235,80.247330,-170.270355,-303.348633,103.204681,278.366760
1385,11.541667,,,,,,,,,,,,,175.331329,79.905426,-175.333588,-302.965363,102.883743,279.162994
1386,11.550000,,,,,,,,,,,,,170.472580,79.200684,-170.603271,-303.588318,102.000916,278.128571
1387,11.558333,,,,,,,,,,,,,175.311951,79.923027,-175.272186,-302.976929,102.884071,279.133606
1388,11.566667,,,,,,,,,,,,,174.936188,80.033623,-174.832443,-303.077271,102.874573,279.019135
1389,11.575000,,,,,,,,,,,,,175.236069,79.926544,-175.220154,-302.993134,102.898865,279.136292
1390,11.583333,,,,,,,,,,,,,174.918228,80.025711,-174.812622,-303.074677,102.868843,279.030884
1391,11.591667,,,,,,,,,,,,,171.020615,80.240593,-170.320114,-303.348724,103.209091,278.369690
1392,11.600000,,,,,,,,,,,,,174.891129,80.035080,-174.790833,-303.078918,102.879951,279.025848
1393,11.608333,,,,,,,,,,,,,175.242752,79.927689,-175.229095,-302.983459,102.902657,279.121857
1394,11.616667,,,,,,,,,,,,,174.927307,80.034042,-174.827881,-303.077423,102.864815,279.034241
1395,11.625000,,,,,,,,,,,,,175.264404,79.917824,-175.244614,-302.972748,102.890175,279.137848
1396,11.633333,,,,,,,,,,,,,170.474487,79.193733,-170.594620,-303.580292,101.973557,278.140350
1397,11.641667,,,,,,,,,,,,,175.246902,79.921242,-175.214783,-302.981323,102.881874,279.143677
1398,11.650000,,,,,,,,,,,,,174.918274,80.035789,-174.825531,-303.080963,102.877701,279.035095
1399,11.658333,,,,,,,,,,,,,174.899490,80.034531,-174.805328,-303.073730,102.866951,279.039429
1400,11.666667,,,,,,,,,,,,,171.155350,80.153740,-170.448090,-303.294891,103.360695,278.306915
1401,11.675000,,,,,,,,,,,,,176.884140,79.255684,-176.863281,-302.451447,103.055954,279.103271
1402,11.683333,,,,,,,,,,,,,176.867111,79.213104,-176.804504,-302.457062,103.057610,279.060669
1403,11.691667,,,,,,,,,,,,,176.491714,79.127487,-176.447159,-302.425598,103.213837,278.972137
1404,11.700000,,,,,,,,,,,,,176.469025,79.048988,-176.278564,-302.492188,103.173203,278.891388
1405,11.708333,,,,,,,,,,,,,172.456436,79.473976,-171.667297,-303.098907,103.443062,278.087158
1406,11.716667,,,,,,,,,,,,,173.126404,79.131340,-172.439896,-303.008759,103.505974,278.018707
1407,11.725000,,,,,,,,,,,,,172.502014,78.925903,-171.833771,-303.266907,103.228394,278.036774
1408,11.733333,,,,,,,,,,,,,173.744186,78.580498,-173.085922,-303.126648,103.384483,277.956055
1409,11.741667,,,,,,,,,,,,,171.997772,78.385178,-171.565460,-303.371185,102.984642,278.097687
1410,11.750000,,,,,,,,,,,,,173.412842,77.973015,-172.938110,-303.097870,103.348572,277.873352
1411,11.758333,,,,,,,,,,,,,173.686554,77.599876,-173.212402,-303.030640,103.389000,277.816833
1412,11.766667,,,,,,,,,,,,,173.849701,77.305069,-173.468842,-302.998810,103.491653,277.866241
1413,11.775000,,,,,,,,,,,,,173.584732,77.008255,-173.088440,-303.196167,103.260353,277.929993
1414,11.783333,,,,,,,,,,,,,173.787949,76.627350,-173.278534,-303.169586,103.235489,277.970276
1415,11.791667,,,,,,,,,,,,,174.171707,76.116425,-173.529358,-302.997711,103.120354,277.958801
1416,11.800000,,,,,,,,,,,,,175.029053,75.653023,-174.431046,-302.753845,103.345245,277.958282
1417,11.808333,,,,,,,,,,,,,175.291565,75.205833,-174.670212,-302.685303,103.398079,277.969147
1418,11.816667,,,,,,,,,,,,,175.368057,74.769081,-174.697861,-302.670685,103.414162,277.993683
1419,11.825000,,,,,,,,,,,,,174.780716,74.358742,-174.057632,-302.861694,103.179909,278.074188
1420,11.833333,,,,,,,,,,,,,174.515060,73.881645,-173.853516,-302.858246,102.945755,278.207367
1421,11.841667,,,,,,,,,,,,,174.504135,73.524055,-173.936646,-302.873138,103.011902,278.240784
1422,11.850000,,,,,,,,,,,,,175.095520,73.024582,-174.469650,-302.742645,103.205879,278.060852
1423,11.858333,,,,,,,,,,,,,175.105698,72.559517,-174.518997,-302.755829,103.182373,278.077271
1424,11.866667,,,,,,,,,,,,,175.245636,72.061417,-174.649368,-302.710327,103.210983,278.061493
1425,11.875000,,,,,,,,,,,,,176.236557,71.375359,-175.792923,-302.274170,103.608490,277.858856
1426,11.883333,,,,,,,,,,,,,175.743790,71.001511,-175.070465,-302.542206,103.121056,277.948059
1427,11.891667,,,,,,,,,,,,,175.917389,70.531921,-175.271500,-302.500122,103.092972,277.906555
1428,11.900000,,,,,,,,,,,,,175.695129,70.064262,-175.116257,-302.569000,102.961670,277.891418
1429,11.908333,,,,,,,,,,,,,177.029907,69.443520,-176.289063,-302.288086,103.430870,277.692444
1430,11.916667,,,,,,,,,,,,,176.943420,68.895988,-176.405045,-302.182556,103.476967,277.688385
1431,11.925000,,,,,,,,,,,,,176.251022,68.454399,-175.682938,-302.427582,103.195557,277.764008
1432,11.933333,,,,,,,,,,,,,176.904022,67.894768,-176.561737,-302.677155,102.918251,277.760010
1433,11.941667,,,,,,,,,,,,,176.378510,67.416626,-175.853836,-302.454132,103.251724,277.616180
1434,11.950000,,,,,,,,,,,,,176.135361,66.871368,-175.742111,-302.453735,103.059937,277.731049
1435,11.958333,,,,,,,,,,,,,178.563248,66.106537,-177.636169,-302.016083,103.885620,277.153046
1436,11.966667,,,,,,,,,,,,,178.582886,65.581329,-177.625046,-301.986237,103.917229,277.152405
1437,11.975000,,,,,,,,,,,,,177.638397,65.095169,-176.985794,-302.001404,103.502708,277.221954
1438,11.983333,,,,,,,,,,,,,177.655426,64.556946,-177.127625,-301.962646,103.500023,277.217896
1439,11.991667,,,,,,,,,,,,,178.465134,63.323967,-178.441025,-301.634796,102.980484,277.937408
1440,12.000000,,,,,,,,,,,,,177.697037,63.446815,-177.162521,-302.022400,103.563004,277.085876
1441,12.008333,,,,,,,,,,,,,178.285324,61.974773,-178.569107,-301.389709,103.119179,277.943146
1442,12.016667,,,,,,,,,,,,,177.354065,62.197124,-177.012909,-301.814911,103.835350,276.614044
1443,12.025000,,,,,,,,,,,,,178.311005,61.590782,-177.681274,-301.856842,103.706772,276.712738
1444,12.033333,,,,,,,,,,,,,177.741913,60.911526,-177.639664,-301.779480,104.204201,276.238525
1445,12.041667,,,,,,,,,,,,,177.630005,60.358677,-177.533981,-301.796783,104.138405,276.220886
1446,12.050000,,,,,,,,,,,,,178.132446,59.881336,-177.486176,-301.899902,103.711868,276.599792
1447,12.058333,,,,,,,,,,,,,178.152023,59.328861,-177.533142,-301.901001,103.671402,276.570038
1448,12.066667,,,,,,,,,,,,,178.083298,58.759171,-177.483795,-301.889130,103.588928,276.616364
1449,12.075000,,,,,,,,,,,,,179.432480,58.009270,-179.130585,-301.923279,103.138107,276.532288
1450,12.083333,,,,,,,,,,,,,178.619720,56.723358,-178.847885,-301.263916,103.241264,277.345215
1451,12.091667,,,,,,,,,,,,,178.899521,56.838837,-178.583923,-302.000275,103.020691,276.622162
1452,12.100000,,,,,,,,,,,,,178.757355,56.145039,-178.553055,-301.718109,103.212303,276.511780
1453,12.108333,,,,,,,,,,,,,178.931976,55.622086,-178.855881,-301.738586,103.878036,275.946594
1454,12.116667,,,,,,,,,,,,,178.809921,54.833477,-178.850113,-301.714325,103.060928,276.631348
1455,12.125000,,,,,,,,,,,,,178.665009,54.495049,-178.645905,-302.128967,103.553101,275.977417
1456,12.133333,,,,,,,,,,,,,177.998260,53.925869,-177.691956,-301.801819,104.136978,275.605927
1457,12.141667,,,,,,,,,,,,,179.005386,53.412495,-178.871735,-302.141113,103.539307,275.698456
1458,12.150000,,,,,,,,,,,,,177.917709,52.773720,-177.743240,-301.848755,104.146011,275.536804
1459,12.158333,,,,,,,,,,,,,177.971176,51.902985,-177.669266,-301.302734,103.901665,275.822968
1460,12.166667,,,,,,,,,,,,,178.653168,50.971363,-178.653458,-301.497925,103.225258,276.238922
1461,12.175000,,,,,,,,,,,,,178.782288,50.811142,-178.022797,-301.645996,103.747559,275.663757
1462,12.183333,,,,,,,,,,,,,178.828156,50.143715,-178.121841,-301.620880,103.824966,275.571899
1463,12.191667,,,,,,,,,,,,,178.625793,49.252129,-178.189575,-301.445221,103.762886,275.835602
1464,12.200000,,,,,,,,,,,,,179.185486,48.306664,-178.871140,-301.413177,103.363281,276.157410
1465,12.208333,,,,,,,,,,,,,179.095551,47.586674,-178.968658,-301.270111,103.282059,276.342377
1466,12.216667,,,,,,,,,,,,,178.976913,47.594475,-178.194473,-301.600311,103.862144,275.345398
1467,12.225000,,,,,,,,,,,,,179.449875,46.616516,-178.815338,-301.477539,103.474297,275.745667
1468,12.233333,,,,,,,,,,,,,179.515289,46.233570,-178.592239,-301.570221,103.700798,275.361420
1469,12.241667,,,,,,,,,,,,,179.696152,44.664864,-179.427338,-300.772461,103.856499,275.561249
1470,12.250000,,,,,,,,,,,,,179.130478,44.251915,-179.134277,-300.921021,103.122620,276.223236
1471,12.258333,,,,,,,,,,,,,179.514511,43.634529,-179.142395,-301.021912,103.492104,275.736786
1472,12.266667,,,,,,,,,,,,,178.974533,43.703529,-178.073853,-301.390106,103.764618,275.154846
1473,12.275000,,,,,,,,,,,,,178.964600,43.066875,-178.092056,-301.394867,103.746643,275.162933
1474,12.283333,,,,,,,,,,,,,179.260681,41.583805,-179.118469,-300.769623,103.472458,275.828979
1475,12.291667,,,,,,,,,,,,,179.238419,40.862053,-179.209473,-300.751282,103.614166,275.678497
1476,12.300000,,,,,,,,,,,,,179.526901,41.062874,-178.161438,-301.305450,104.154335,274.800598
1477,12.308333,,,,,,,,,,,,,179.562088,39.128723,-179.382141,-300.693085,103.610191,275.374359
1478,12.316667,,,,,,,,,,,,,179.169388,39.655167,-178.083038,-301.610291,104.029892,274.652008
1479,12.325000,,,,,,,,,,,,,179.430405,38.252010,-179.189423,-301.070129,103.344231,275.393005
1480,12.333333,,,,,,,,,,,,,179.320145,37.480427,-178.824219,-301.073853,103.304443,275.251190
1481,12.341667,,,,,,,,,,,,,178.940857,36.792706,-178.818069,-301.077393,103.106247,275.494354
1482,12.350000,,,,,,,,,,,,,179.081573,35.977142,-179.021027,-300.936707,103.243095,275.422394
1483,12.358333,,,,,,,,,,,,,179.210007,35.193451,-179.163559,-300.860596,103.288261,275.280426
1484,12.366667,,,,,,,,,,,,,179.353043,34.549267,-179.118103,-300.966003,103.331581,275.131500
1485,12.375000,,,,,,,,,,,,,179.292542,33.907715,-179.005661,-301.114777,103.321434,275.018707
1486,12.383333,,,,,,,,,,,,,178.942459,33.108967,-179.038818,-301.057770,103.203041,275.151306
1487,12.391667,,,,,,,,,,,,,179.630646,32.726810,-179.527924,-301.497375,103.194542,274.344666
1488,12.400000,,,,,,,,,,,,,179.311584,32.498703,-179.296677,-302.022766,103.139801,274.501495
1489,12.408333,,,,,,,,,,,,,179.935837,30.297964,179.999313,-300.773254,103.844017,274.061951
1490,12.416667,,,,,,,,,,,,,179.772491,29.667490,-179.737885,-300.894867,103.971199,273.889465
1491,12.425000,,,,,,,,,,,,,179.663193,29.051903,-179.620361,-300.973999,103.965271,273.931519
1492,12.433333,,,,,,,,,,,,,179.273895,28.589422,-179.234940,-301.204437,103.502876,274.303802
1493,12.441667,,,,,,,,,,,,,179.261276,27.898312,-179.216217,-301.281219,103.595131,274.172241
1494,12.450000,,,,,,,,,,,,,179.033569,27.066828,-179.243011,-301.342499,103.495148,274.222900
1495,12.458333,,,,,,,,,,,,,179.172760,26.267653,-179.408020,-301.325684,103.749557,273.968628
1496,12.466667,,,,,,,,,,,,,179.262207,25.510616,-179.450424,-301.308563,103.744812,273.947113
1497,12.475000,,,,,,,,,,,,,178.752670,24.594112,-179.714554,-301.410095,104.286942,273.178406
1498,12.483333,,,,,,,,,,,,,178.624939,23.737328,-179.839645,-301.480286,104.026245,273.206726
1499,12.491667,,,,,,,,,,,,,178.748840,22.938204,-179.715164,-301.495972,103.633377,273.459961
1500,12.500000,,,,,,,,,,,,,178.338898,22.690426,-179.156265,-301.652679,104.443474,272.526978
1501,12.508333,,,,,,,,,,,,,179.315109,21.967651,-179.849594,-302.132751,103.193146,273.079224
1502,12.516667,,,,,,,,,,,,,178.859772,20.918352,-179.759048,-302.025208,103.821579,272.746063
1503,12.525000,,,,,,,,,,,,,179.002747,20.182026,-179.671875,-301.930298,103.912361,272.725769
1504,12.533333,,,,,,,,,,,,,179.091614,19.345255,-179.870193,-301.915680,103.948875,272.632050
1505,12.541667,,,,,,,,,,,,,179.284760,18.689663,-179.728363,-302.006683,103.491951,272.719452
1506,12.550000,,,,,,,,,,,,,178.534897,17.809402,-179.103470,-301.631317,104.472374,272.195831
1507,12.558333,,,,,,,,,,,,,179.537735,17.191441,-179.523651,-301.981323,103.164841,272.823090
1508,12.566667,,,,,,,,,,,,,179.539307,15.046247,179.425461,-302.049438,104.314575,272.127625
1509,12.575000,,,,,,,,,,,,,179.732224,14.574450,-179.691513,-301.819214,105.163811,271.648254
1510,12.583333,,,,,,,,,,,,,179.774597,14.135416,-179.308441,-301.641052,105.735443,271.133789
1511,12.591667,,,,,,,,,,,,,179.780533,13.331257,-179.209000,-301.562134,105.754059,271.150391
1512,12.600000,,,,,,,,,,,,,179.292984,12.946761,-179.512131,-301.733429,103.561646,272.444244
1513,12.608333,,,,,,,,,,,,,179.797653,11.468000,179.856796,-301.857605,104.631844,271.377197
1514,12.616667,,,,,,,,,,,,,178.778137,11.110295,-179.053467,-301.213104,104.584991,271.858643
1515,12.625000,,,,,,,,,,,,,178.775620,10.261598,-178.986115,-301.177856,104.545990,271.877838
1516,12.633333,,,,,,,,,,,,,179.147720,9.106471,-178.993210,-301.309875,104.929443,271.290802
1517,12.641667,,,,,,,,,,,,,179.875000,8.305280,-179.120850,-301.263062,105.682175,270.831757
1518,12.650000,,,,,,,,,,,,,179.870316,7.188604,179.833344,-302.052826,104.439186,271.278870
1519,12.658333,,,,,,,,,,,,,179.419388,6.382164,179.693436,-301.966339,103.918022,271.327911
1520,12.666667,,,,,,,,,,,,,179.893066,6.111726,-179.906097,-301.581635,103.317024,272.254242
1521,12.675000,,,,,,,,,,,,,179.337402,4.958214,-179.070587,-301.400177,104.818329,271.155487
1522,12.683333,,,,,,,,,,,,,-179.961746,3.971295,-179.288452,-301.388336,105.619560,270.557678
1523,12.691667,,,,,,,,,,,,,179.881226,2.906349,179.711914,-301.783173,104.581688,270.953674
1524,12.700000,,,,,,,,,,,,,-179.842712,2.354656,-179.247955,-301.354065,105.413300,270.603210
1525,12.708333,,,,,,,,,,,,,179.745895,1.615529,-179.568954,-301.473480,105.192856,270.453247
1526,12.716667,,,,,,,,,,,,,179.979980,0.817093,179.448456,-301.933594,104.260727,270.826691
1527,12.725000,,,,,,,,,,,,,-179.947937,0.235713,179.386627,-301.924164,104.326630,270.765076
1528,12.733333,,,,,,,,,,,,,179.983185,-0.122296,179.204010,-302.454559,103.560028,270.880890
1529,12.741667,,,,,,,,,,,,,179.652039,-0.801837,179.020844,-302.542847,104.002060,270.366547
1530,12.750000,,,,,,,,,,,,,179.866974,-1.299801,-179.503677,-301.517395,105.385384,270.283417
1531,12.758333,,,,,,,,,,,,,179.933105,-1.667880,-179.437622,-301.496307,105.552666,270.223328
1532,12.766667,,,,,,,,,,,,,178.914978,-2.078742,-179.922409,-301.694824,104.384514,270.477081
1533,12.775000,,,,,,,,,,,,,-179.880875,-2.163977,-179.491806,-301.384491,105.601410,270.038574
1534,12.783333,,,,,,,,,,,,,-179.755478,-2.119994,-179.176254,-301.313721,105.270264,270.369080
1535,12.791667,,,,,,,,,,,,,-179.812622,-2.228618,-179.046219,-301.396423,105.172371,270.421814
1536,12.800000,,,,,,,,,,,,,-179.590179,-2.091476,-179.897858,-301.820465,103.726700,271.412476
1537,12.808333,,,,,,,,,,,,,-179.654816,-2.181560,-179.888855,-301.897491,103.670181,271.382416
1538,12.816667,,,,,,,,,,,,,-179.813492,-2.293915,-178.969635,-301.417297,105.177406,270.399567
1539,12.825000,,,,,,,,,,,,,-179.755844,-2.256198,-179.056778,-301.331390,105.253822,270.347290
1540,12.833333,,,,,,,,,,,,,-179.739227,-2.259299,-179.045395,-301.330139,105.257935,270.336548
1541,12.841667,,,,,,,,,,,,,-179.651550,-2.160011,-179.879333,-301.887573,103.643669,271.374725
1542,12.850000,,,,,,,,,,,,,-179.672165,-2.154546,-179.868317,-301.853485,103.653046,271.382050
1543,12.858333,,,,,,,,,,,,,-179.614807,-2.097947,-179.864777,-301.759979,103.740501,271.377075
1544,12.866667,,,,,,,,,,,,,-179.618362,-2.107430,-179.878525,-301.763092,103.727188,271.390594
1545,12.875000,,,,,,,,,,,,,-179.617828,-2.109199,-179.875793,-301.756012,103.758049,271.349030
1546,12.883333,,,,,,,,,,,,,-179.619278,-2.099911,-179.884232,-301.772400,103.740601,271.370636
1547,12.891667,,,,,,,,,,,,,-179.668228,-2.157810,-179.891510,-301.869812,103.645988,271.359589
